date,TCI,lag_selected,FROM_Indonesia,TO_Indonesia,Net_Indonesia,FROM_Malaysia,TO_Malaysia,Net_Malaysia,FROM_Philippines,TO_Philippines,Net_Philippines,FROM_Singapore,TO_Singapore,Net_Singapore,FROM_Thailand,TO_Thailand,Net_Thailand,FROM_Vietnam,TO_Vietnam,Net_Vietnam
2010-12-31,17.769583718111228,1,24.373978348389812,25.594954279672464,1.220975931282652,19.649297408833604,8.743202098303613,-10.906095310529992,19.77863684703111,11.622203092334743,-8.156433754696366,23.995716787507234,30.447068399639136,6.4513516121319014,9.694726256707384,17.688202332401076,7.9934760756936925,9.125146660198226,12.521872106316295,3.3967254461180687
2011-01-07,19.04016769078017,1,24.816133040984823,26.102733150344548,1.2866001093597248,19.46054276436702,12.16191438063376,-7.298628383733259,18.433915124966376,10.048723257918851,-8.385191867047524,27.858575252443472,29.13210836166131,1.273533109217837,9.466563491415386,23.23035817811808,13.763794686702695,14.205276470503932,13.565168816004487,-0.6401076544994453
2011-01-14,18.48114284467434,1,26.75635137756339,29.179517846166675,2.4231664686032843,20.486158693316085,11.839490403541717,-8.646668289774368,16.993644553077047,11.068919054492369,-5.924725498584678,22.16937030797257,32.00256323367715,9.83319292570458,10.279508726098797,11.120958941420355,0.841450215321558,14.201823410018164,15.675407588747774,1.4735841787296096
2011-01-21,17.536296852462723,1,25.244974910906336,27.672775400910453,2.427800490004117,20.597546494782932,8.268643721456797,-12.328902773326135,14.354441788791718,12.147022880407533,-2.2074189083841844,21.470909800189716,28.27327820065102,6.8023684004613045,9.358093064093168,11.556705565947667,2.198612501854498,14.191815056012459,17.299355345402844,3.1075402893903856
2011-01-28,18.107280581836715,1,27.178264965753087,28.536793648380225,1.3585286826271386,21.623462816112564,7.8540127532149455,-13.769450062897619,13.911699690294938,12.307902884980635,-1.6037968053143032,23.74142167949907,29.269986102601393,5.528564423102324,8.258438243016528,11.304313927900566,3.045875684884038,13.930396096344111,19.37067417394252,5.440278077598407
2011-02-11,17.67105409394157,1,26.799947539584352,29.17235237852539,2.372404838941037,21.107699070512496,8.721870918210499,-12.385828152301997,14.598947745855384,12.807922108662524,-1.7910256371928597,23.269198976541745,27.35800269609362,4.088803719551876,8.0317129137877,10.577322682149088,2.5456097683613876,12.218818317367749,17.388853780008304,5.170035462640556
2011-02-18,17.873874143553774,1,29.64790816947047,33.321055859591894,3.673147690121425,21.29648639553345,8.254997030356535,-13.041489365176915,13.681752585824071,16.21589426859552,2.5341416827714482,23.569369360430485,24.375911208897094,0.8065418484666083,5.3517739657481656,8.751537699899202,3.399763734151037,13.695954384315996,16.323848793982435,2.627894409666439
2011-02-25,19.177737175211757,1,30.064398316179137,33.42926229556738,3.3648639793882467,22.30740671757512,8.592245772256831,-13.715160945318289,15.528351072823995,22.404806795304708,6.8764557224807135,23.013047706091314,24.191218236960566,1.1781705308692523,5.405087092765001,8.64734101545524,3.2422539226902387,18.74813214583598,17.801548935725805,-0.9465832101101768
2011-03-04,19.890235539674638,1,30.174942597592164,33.5685700979609,3.393627500368737,23.221780696945046,8.97680376755936,-14.244976929385686,17.25065963036934,23.925852315330346,6.675192684961004,23.371667178742285,25.62640920066329,2.254742021921004,5.743533021113819,8.703238398061586,2.959705376947767,19.578830113285164,18.540539458472338,-1.0382906548128261
2011-03-11,21.691953023238266,1,34.518483567350515,39.314854211398526,4.796370644048011,22.49066448129436,8.455332583973188,-14.035331897321171,16.106495569392422,25.068725926198653,8.96223035680623,30.588325105500672,30.076808631671284,-0.5115164738293885,5.760797888912194,8.024166870405026,2.2633689814928317,20.686951526979414,19.21182991578287,-1.475121611196542
2011-03-18,21.022936684133047,1,39.006422481641565,37.56039182984004,-1.4460306518015216,22.86913160625288,17.219209474174875,-5.649922132078004,11.34777813589038,16.05081653446733,4.70303839857695,31.108586187199776,25.340981594629383,-5.767604592570393,4.7254280314439825,9.010127959212838,4.284699927768855,17.08027366236969,20.95609271247382,3.875819050104127
