date,Indonesia_Malaysia,Indonesia_Philippines,Indonesia_Singapore,Indonesia_Thailand,Indonesia_Vietnam,Malaysia_Philippines,Malaysia_Singapore,Malaysia_Thailand,Malaysia_Vietnam,Philippines_Singapore,Philippines_Thailand,Philippines_Vietnam,Singapore_Thailand,Singapore_Vietnam,Thailand_Vietnam
2010-01-18,-0.8423884674220261,0.532715507138486,-0.6033002863924088,0.6194629946629808,0.8194874737735862,-0.46229674362932155,0.7687686222203104,-0.6153667976581573,-0.8283444426900668,-0.5826990934781093,0.8091548676260152,0.18042295450559956,-0.8110950401854532,-0.5919033831255093,0.37371866393245917
2010-01-19,-0.8133505073517739,0.5326851746147832,-0.6028811201193184,0.573811195515364,0.8161482966460143,-0.4551626729483971,0.7540297012473741,-0.6514714055785669,-0.8208747607630935,-0.5835389034688481,0.7590430039186604,0.18336585676586623,-0.7671557950234766,-0.5936655547053646,0.38236963701329724
2010-01-20,-0.8094162681854992,0.5291217978910022,-0.4780842073502283,0.590936811175887,0.8214867669213336,-0.4560526722283361,0.6724280150174071,-0.6209808517261467,-0.8186551485995243,-0.5277059126479294,0.707648866175165,0.18606347994553496,-0.4982686259005736,-0.4805969157033094,0.41089305434870393
2010-01-21,-0.8023361426241299,0.4009199746742054,-0.31382897220762856,0.6124145289411853,0.8315815706801393,-0.40254263437595866,0.5801703466059913,-0.6299504292541405,-0.8202159533998189,-0.5663626142370934,0.6201324226611878,0.11499306682261984,-0.39126082718630484,-0.35882408800497156,0.43829807582605407
2010-01-22,-0.7457062935886074,0.5105543099309728,-0.0544749594192145,0.6133999827664102,0.8157136985324651,-0.38651703523296327,0.490942623484304,-0.6295887582001822,-0.8152019168834458,-0.26204786092318233,0.6212252307577797,0.178928096768961,-0.2717845776042277,-0.23139398435999273,0.454086085195321
2010-01-25,-0.7489805413697789,0.5210076834073022,-0.034717084380201255,0.6220573657978691,0.7946239389281933,-0.43448362013604974,0.4365852427385684,-0.6496070058556752,-0.7672325285394694,-0.19720748592684242,0.6453696255307187,0.14000388816933007,-0.23032122421168907,-0.24028370316246947,0.4220871068618097
2010-01-26,-0.5964269685996257,0.5407648763352153,0.07930956233900378,0.6436313106196986,0.795872040396942,-0.3249052453785253,0.5366106994463159,-0.47921389421662325,-0.6625686036469147,-0.07374554923518098,0.6614407939616972,0.15911504883709296,-0.05806703293115172,-0.1481599687293197,0.4356544548808007
2010-01-27,-0.4788082578878259,0.5696677422347818,0.13848017189475773,0.6645271187144952,0.8066547408120377,-0.18768660319157973,0.5811390696863233,-0.30448686629459043,-0.5067400350117189,0.026943256987143394,0.6994220422852753,0.23513647641503466,0.05502205298889161,-0.051107106193612944,0.4924391623492295
2010-01-28,-0.4727302125969741,0.6046552701837992,0.2246807246133376,0.7038680195316369,0.7684843688981721,-0.20023568805846056,0.5352060155898017,-0.31176856507656403,-0.5082947174293336,0.0948347444304832,0.7217732548329218,0.23919192048297178,0.14150543496166285,-0.03588142565418921,0.4800910395362375
2010-01-29,-0.46249451288390525,0.5653062881339902,0.25891427048513055,0.7199936176375656,0.7629327114856743,-0.1982519653157177,0.5223214752608295,-0.3113653606452147,-0.5086288448286982,0.08524240181819173,0.6935091025050258,0.23229201845077363,0.17145501488939333,-0.017882533365275413,0.4889335522224052
2010-02-02,-0.46059813979878994,0.5828582754023022,0.2886814662605179,0.7239943148095515,0.7348395710932528,-0.19588575654142773,0.5012048528140748,-0.31290316442176874,-0.5044497631942606,0.16185365374651003,0.6807769333440785,0.18625024101986784,0.19135838452737478,-0.03436066741392187,0.475975509691216
2010-02-03,-0.4508036308470155,0.5810332325659805,0.2804180842180037,0.7143398675264374,0.7348134169022386,-0.1754267773209452,0.4192638274585845,-0.3374836856516338,-0.49593912075232893,0.13805320552067965,0.6571635459925973,0.18464095561964777,0.22519755143313563,-0.029329873198386494,0.4716920797285642
2010-02-04,-0.3957428171381856,0.576546341320351,0.2758537867983644,0.711939907038811,0.6999283664730943,-0.174015696220579,0.3823752533447071,-0.3177420795438374,-0.5251489435829777,0.13891137189397865,0.656886616553935,0.1859809463619737,0.22493677192623887,-0.02079152881684178,0.4615376726853601
2010-02-05,-0.39582071874381003,0.5563696176219816,0.4028055763898491,0.6020703887928142,0.7170844929106527,-0.1885793023319194,0.3154120153975607,-0.3167364930768345,-0.5345562272737803,0.17820373295598033,0.6516434829992165,0.21740191203332632,0.21550456527676615,0.07754671944879883,0.44578111822932664
2010-02-08,-0.2674586472258173,0.45228535973821804,0.42508138231519527,0.6254809374936452,0.5931486044260287,-0.21401089724473057,0.3376090015642317,-0.25249645654597774,-0.5493324996755174,0.15314024102012647,0.5991946971672374,0.23453562728268051,0.24029787956977022,0.052730389318753124,0.3969083565363334
2010-02-09,-0.2347911062230405,0.47620214884747203,0.4572660401788179,0.63774077079375,0.5943700627396974,-0.17494113585886997,0.3601379120577721,-0.22326424800001637,-0.5335196069619694,0.22016871147008443,0.6143035385617229,0.2440836312670523,0.2818106432767095,0.0738185779543007,0.402235712705344
2010-02-10,-0.23175155052157256,0.4868783355892459,0.46136646136148823,0.6172056072723667,0.5686994923887783,-0.1684537489139841,0.360055557331418,-0.223267705041575,-0.5300931325893898,0.22983573336165655,0.5745153289685578,0.20747232631886162,0.27170240229188136,0.06301904964694385,0.4108880214712011
2010-02-11,-0.2565334502977465,0.5026282478889962,0.4543726263424188,0.6112424293926099,0.5802380167892371,-0.23073567749885568,0.35363575474333425,-0.21820200496026879,-0.551041756374747,0.21220123181142744,0.5435336263223479,0.2570099358803506,0.27161615953453616,0.05898957486122043,0.4036424666884011
2010-02-12,-0.2740560970685095,0.4773377642475561,0.4522836704353445,0.6158519788071473,0.53980957790596,-0.1859976323567044,0.34188017589763137,-0.23617736687624422,-0.47220731927713805,0.20883515807826974,0.5183878174504639,0.280091985926053,0.2707559835356677,0.05623792696629948,0.36937629387532617
2010-02-23,-0.29846959333331086,0.4022781556661983,0.48246983965978263,0.6375962442648211,0.5588650426215737,-0.1402903525839912,0.2833866281184991,-0.27657620684207107,-0.4883935396247328,0.13314309675342595,0.37498128726631996,0.22053013809296906,0.34184512113892196,0.10455106032667627,0.40925500349052935
2010-02-24,-0.2974580630380142,0.3724263140136472,0.4797455461206585,0.6377481896024847,0.5534727804585362,-0.06497785986865381,0.23918408755738205,-0.2831463082718227,-0.4562359878103403,0.06979103324945399,0.3339716852283301,0.2391803485729316,0.3469717906290767,0.08602545538407409,0.4002973923265742
2010-02-25,-0.2895480934555924,0.40813376883349256,0.49558482625134076,0.6560691089383892,0.5540752282242879,-0.06505687483175022,0.2356154206219754,-0.2786249453822613,-0.4553439638593712,0.09932717473437715,0.36472983582021473,0.25051478706860325,0.3655356923000655,0.09646633331901902,0.4071404064169789
2010-03-02,-0.2856101084124234,0.39526551243649594,0.49685514577459994,0.6290044344437677,0.5544905471455336,-0.0755234200399964,0.24107413851151452,-0.28657799415936597,-0.45225547525321647,0.08025412936595167,0.3875723425760008,0.24276484465910234,0.3305414285957022,0.09861856680964241,0.3906457789193203
2010-03-03,-0.2802233962612376,0.3680905085504612,0.4865079664595048,0.6229738117261714,0.542627822001457,-0.07851378284077579,0.23949674623686024,-0.2867165948149097,-0.4528137994641492,0.08673967645690943,0.3842880279248194,0.24801621263054469,0.33060551872140587,0.10101315885237928,0.39056663897091015
2010-03-04,-0.23121760014962164,0.3649616755494075,0.46704210779579347,0.6242641200607913,0.5412569149662273,-0.08610688451688918,0.1448659512985797,-0.23965282680107178,-0.41670168732007934,0.09158578457528295,0.3814661315607809,0.24804333734757708,0.31505289385552343,0.10035473438337221,0.38965813632572865
2010-03-05,-0.25656407039549173,0.36057745101812316,0.4501953680271669,0.4385667075010827,0.5518383303938582,-0.08780848181135179,0.14783921424459623,-0.1322759456902745,-0.4285429058876024,0.09098717113935986,0.32733708643343284,0.24820873890006098,0.2917334766519322,0.09551140396392259,0.2788632218499804
2010-03-08,-0.144203038632051,0.23181062322516985,0.5205969492410054,0.5042366316852775,0.5138563486388491,-0.15458609001535636,0.23215119801415202,-0.02871845445306542,-0.41767738712178337,-0.025572060296155767,0.1984382457918296,0.2428573480201268,0.3851426156489678,0.08209347486131863,0.2559700616354031
2010-03-09,-0.1481719491243037,0.19620651507849082,0.4650430854933905,0.491609967238175,0.522547301760788,-0.14097923557378875,0.2347754588203748,-0.025993977825851743,-0.4189600752743251,0.03602983796601151,0.20711061767009123,0.20089277774605951,0.3872338032389092,0.03916763291152229,0.2434651910829635
2010-03-10,-0.1559175042830247,0.20041189814532187,0.46300112652937075,0.4937741662958125,0.5134708827449439,-0.2081387175349416,0.23451543889517615,-0.053128113365234465,-0.3906389116996549,0.022697859813936672,0.24952454565218984,0.13389074505106885,0.3797349393587547,0.04107747497137419,0.22478286021640909
2010-03-11,-0.15395015718333013,0.19380354924074641,0.46332008366257044,0.47452168289410124,0.5116938669456624,-0.31069006570937735,0.21068696915109442,0.03251101115132649,-0.40938228821748307,0.03147193580821205,0.1352847888170113,0.17322605829807766,0.36232622282081806,0.04438630663060863,0.1850208124180239
2010-03-12,-0.15510283238427056,0.18710365039030102,0.4595487307661994,0.45123969092551447,0.5069683439684435,-0.25643767226037223,0.15485565293866543,0.0951698414299923,-0.4358935460987729,-0.0003320140571326135,0.17229737808357706,0.13677190825412394,0.2941813399247045,0.07784237063856375,0.1257815178970004
2010-03-15,-0.16070281462898198,0.19157771582749977,0.4532422404456836,0.4379699234462294,0.5043386320165522,-0.2937911081209745,0.1745267068575747,0.13763839655052326,-0.4038513682004399,-0.016685583867494785,0.13855085561131866,0.12723465454073138,0.3039393319361783,0.0811880577874215,0.13060025320050814
2010-03-17,-0.1702867622525679,-0.024907420626128052,0.40099270712334895,0.4867192386500068,0.5937030623331678,-0.2650704456804091,0.166008166473306,0.11324267627109767,-0.4025708658768427,-0.0396469369744557,0.06644296002484702,0.024381212811271067,0.3168516920389347,0.11001971439622235,0.21105423832848236
2010-03-18,-0.18954804184923532,-0.08072489628126223,0.346635799162775,0.5244728508302023,0.6315268192052995,-0.2400594936300071,0.17527464240647084,0.08491798364941806,-0.40965532033673585,-0.015120182459539376,0.012391314570620674,-0.041526662732257656,0.273811915820249,0.06486164609518308,0.2759294029549085
2010-03-19,-0.18408015500398162,-0.10076546682325785,0.3343189331107646,0.5100634829192526,0.6217181017542721,-0.2465753993177054,0.16415889241452997,0.10472449543291933,-0.41329347296059155,0.04200429698708566,-0.14776538852749468,0.0006992300702070872,0.20304818324437177,0.07582070650265159,0.22147827260410383
2010-03-22,-0.21316830061051725,-0.1380618433618536,0.34984078153281223,0.5343055026021188,0.6175729303752964,-0.19721729156293272,0.13675537686195002,0.010328754142615805,-0.41361952591134105,0.013584405199876687,-0.22458045479777136,-0.008350029708195981,0.23663518113417045,0.08047261882769621,0.21694990473154563
2010-03-23,-0.1902467412458505,-0.13175396622974495,0.34434258166932424,0.5295925437874571,0.6227462625071536,-0.19448050368373138,0.136636765904906,0.012933215606040266,-0.39979244513206624,0.013682664063024553,-0.2239012994471847,-0.006288786513591852,0.23668463637282905,0.08057707305134024,0.2186210813892065
2010-03-24,-0.2027471181463819,-0.20287940699496917,0.39262311786381954,0.4953881799916175,0.49434494807948964,-0.16293132102598837,0.11136075616767403,0.016480854160174502,-0.3603794874447067,-0.06778883816700938,-0.19886089142572233,0.08055278020317733,0.21464776683178738,-0.003221196262981587,0.22310189491539412
2010-03-25,-0.2936865757810232,-0.22474669966530483,0.34475564656451707,0.5291230296470355,0.5029597125757905,-0.09199356089096578,0.15253406087624113,-0.10106594409938836,-0.3690986573668754,-0.053142382656901264,-0.22033412942718325,0.06686497756195438,0.1758629819888127,-0.016266517767901435,0.24240998017165238
2010-03-26,-0.1710332900680299,-0.1484196030137481,0.33635969450724007,0.5006990645944582,0.5103596639640638,0.21435387331624586,0.08829887557379115,-0.18129794655556622,-0.20126665751827863,-0.07325049095910631,-0.2712384964682383,0.1295246470319043,0.1826018876268873,-0.024630215747434014,0.21030197851773208
2010-03-29,-0.1715494321176503,-0.15393272718861126,0.33711483321522395,0.49848691436525056,0.4965825756149904,0.21473359824293697,0.08793724880370472,-0.17570734664991586,-0.19857243792402604,-0.07490621215933481,-0.28119616491847277,0.13691884433102397,0.18042001948296565,-0.027121460036815186,0.16177734799808277
2010-03-30,-0.17606547447496315,-0.16404995080183962,0.25833175440034695,0.47821369602204383,0.4940548073995363,0.22839424830972815,0.11986551875491198,-0.19561244387702922,-0.1957895570736298,0.05464106918515058,-0.3455608987965286,0.13836711252413944,-0.07034180751033747,-0.01200319392436538,0.1374904040091797
2010-03-31,-0.22938934813681233,-0.12732850155552322,0.3586345654688298,0.49907634506907655,0.4124022933791501,0.2024722636604699,0.0065384551376062,-0.22344227110332454,-0.1527505332862578,0.09029124351976343,-0.3245263080690112,0.12049899495217038,0.012546743595235143,-0.08671155183345519,0.10650107898401692
2010-04-05,-0.33102057427423404,-0.16319545623398013,0.36034994682034,0.5583780599449844,0.12001814295566918,0.23719211192219902,-0.021548968528114602,-0.33463149622450605,0.12201324039949037,0.08012039904288287,-0.34799070206151383,0.1748760967428833,0.036327663144202854,-0.11039915696938146,-0.13016941600912754
2010-04-07,-0.33709771224949503,-0.162576513962104,0.35371611284307203,0.556970383764088,0.10768674276380075,0.23574422246586946,-0.015270663868833705,-0.33343006075940906,0.13427333613712997,0.07997319290420371,-0.34797874864155853,0.17337728762779517,0.035858973223887064,-0.10208063544333365,-0.1300237680585702
2010-04-08,-0.2777634883500308,-0.2034778849340133,0.40978440164107355,0.6233620725709965,0.04706114989442441,0.21416956645118024,0.014582835851014614,-0.2232008721789032,0.1142456813319202,0.035603410947448254,-0.37389950064085137,0.1935256762288457,0.16734009582280393,-0.1385226211713061,-0.19192836839172334
2010-04-12,-0.2784300034135612,-0.17884117214345846,0.40653425755566686,0.6259239089500487,0.005768677872690808,0.20684786684690884,0.014685184587504244,-0.22007156982761691,0.11513612847803874,0.03421558056139365,-0.30143690492592634,0.1208633276521041,0.158799409292938,-0.12898040228270813,-0.26986410709538877
2010-04-16,-0.25336794669056867,-0.12937985413366787,0.41039674413675464,0.6384902256774568,-0.08795536981364459,0.22458159549503365,0.021196079098449346,-0.19523090545479757,0.04357545148148107,0.04777027471507238,-0.24462477514209996,-0.01907573600553285,0.16741903024185803,-0.14262344269541974,-0.32359277516955903
2010-04-19,-0.22561531775613014,-0.14561629757742994,0.5313883142089976,0.6749164291015035,-0.11292868835474991,0.2223314626364304,0.03135487142038766,-0.180031115542718,0.04140002726189765,-0.00468507835324473,-0.25361423457114146,-0.013138399102892382,0.3031872006739166,-0.16392554355804234,-0.33303637469870834
2010-04-20,-0.24413496399196077,-0.03301825061333107,0.5144408248571788,0.6971634189589014,-0.14455692933742073,0.1567778656225864,0.03200967648634362,-0.20626663336706058,0.05759535925574324,-0.007390322281493475,-0.07694959654436558,-0.07384449319832181,0.2818373157250436,-0.1608356745311733,-0.3615749986186363
2010-04-21,-0.22840581303273025,-0.04399634689950406,0.5039758390856275,0.6771541675529035,-0.10856716499020054,0.0976541017171037,0.005702575365054155,-0.23482445814248173,0.14117203169583623,0.023002552827355426,-0.03057505243598539,-0.1717609592804727,0.2967672824597681,-0.19703977962092134,-0.3963950864408642
2010-04-22,-0.2593800768600008,-0.06847619359282923,0.5231252639312367,0.688297243976233,-0.06492241012518613,0.12223464287607123,-0.03595285196941963,-0.2632263235897143,0.09299816227860772,-0.004150089296382037,-0.05363291168027262,-0.1936811843933808,0.3218866892948654,-0.14845516212670573,-0.34531560215964435
2010-04-26,-0.24637412457898109,-0.06731959402997974,0.517754349608151,0.6882562684284484,-0.0671430993325075,0.09060516668159757,0.009912836668431313,-0.24470934203407518,0.15784202261575217,-0.010559928903965246,-0.053300229403362036,-0.20081565316331718,0.3193913346572621,-0.12333638557298657,-0.33971434634510983
2010-04-27,-0.053945453060484136,0.001842122503432788,0.4839666017811907,0.6593106653678846,-0.00882431019926768,0.16220352081050984,0.006241264930810721,-0.2012970296530489,0.20859494979872317,-0.011477420446422403,-0.044933607527805786,-0.1661880528657521,0.3188946533866173,-0.12276316937449618,-0.3291546698380812
2010-04-28,-0.0005632382747381877,0.09244883263975753,0.5665526254102697,0.65578930685789,-0.10733844832052206,0.1934943496670235,0.08288368816773022,-0.1805438865289507,0.15487139029574407,0.13273095001521001,-0.011514697023304488,-0.23098918966474952,0.3308960477943216,-0.2549291024660985,-0.347101309140333
2010-04-29,0.01693887993814611,0.09854939838249492,0.5405713929847517,0.6574109524089408,-0.043900370793249405,0.21593741426332044,0.019174196634608058,-0.14316456778687944,0.2946293727683634,0.10610879925399684,-1.2327802932744845e-06,-0.10724260407408967,0.30092427807895167,-0.323807907415323,-0.20237076435774093
2010-05-04,0.014370795247411852,0.0895790126180435,0.5759691866571139,0.676381284685789,-0.044288632694005556,0.21608560844465977,0.01373288479906071,-0.1412436183687599,0.2946718725395293,0.08552063919836839,-0.0060924416387482284,-0.10702414166862431,0.36366071327158767,-0.2970943314599504,-0.1983525485975557
2010-05-06,0.035241931849425055,0.0758114870791879,0.6256946361251128,0.6818298278761425,-0.10116182531773657,0.2156627468473571,0.02687457020906997,-0.12760963683430643,0.28609343032700935,0.0803517495886273,-0.006855435231261356,-0.10562057758677434,0.4040449995600703,-0.31929910430311736,-0.21983400932818217
2010-05-07,0.16314252514912364,0.2765433569853693,0.6803971929696316,0.6898489055473198,0.006631788903070768,0.3646482817041379,0.15595460899474045,-0.053500325192059536,0.34762674374041547,0.2800844881387535,0.10045422785085735,0.0619049362720943,0.4375788955031901,-0.18826544405534845,-0.16203496274927826
2010-05-11,0.17231838097211133,0.2919818384812544,0.6924848645657237,0.6988908622098229,0.018304798858142957,0.3694977319015043,0.16832251681502955,-0.027302687572483577,0.3506226081952921,0.30103724681933985,0.1354536535674272,0.06958489334405558,0.4871355598647806,-0.16295689626785098,-0.12996034946775895
2010-05-12,0.16084092710812897,0.27010765760862726,0.6936973502276588,0.6962868938213411,0.02720986500238837,0.38641205125003614,0.14576172296658252,-0.054951898000670234,0.32671258636436856,0.2614245744823051,0.08533112800485634,0.040041526758639034,0.5013169834301928,-0.14135113506372016,-0.09855828977593672
2010-05-14,0.1595917135177173,0.2669668086976308,0.6909837954684794,0.6648502633735138,0.032986332157669794,0.3316086108349426,0.11688683989260289,-0.14181101109978528,0.3871363105943981,0.2647043033975759,0.10377658037304263,0.01685697681302257,0.49749828430254556,-0.15069408008259585,-0.1605743871127407
2010-05-17,0.18664044331817056,0.3263419192372714,0.7123271899002178,0.657507030602574,0.14290378023338898,0.34682517902265914,0.13942172673493305,-0.12884504437911257,0.3996252918811415,0.3082093931020166,0.12524631965513386,0.099538857988619,0.5049329702359523,-0.05601860031891391,-0.11544250179560647
2010-05-18,0.19877176505824007,0.27113143183925,0.7021952904521772,0.5911673823887054,0.142714591640003,0.2865139095492721,0.133030723927328,-0.15935420731415129,0.3972026785098912,0.30501623911629655,0.20470561260332587,0.0923873020978212,0.49451935957237597,-0.056244361532638835,-0.11245204699712447
2010-05-19,0.3586823415712845,0.1517119657359224,0.756480355585816,0.6272358896950867,0.23484500612901238,0.15104511736204476,0.30616014870657043,-0.01420736123866532,0.45989496007122466,0.18168325425265164,0.139668977670832,0.034039998916813675,0.5428483513337766,0.06102992043633163,-0.03778438698458586
2010-05-24,0.4121624006446119,0.14900464229320148,0.7720253401402516,0.6568215442175811,0.28811077517580047,0.14474495229727521,0.36574966541590387,0.11939780621049112,0.5105863201833706,0.17782763572821042,0.13227071367162885,0.03505750728578862,0.5825983049827508,0.1278022338508864,0.07320186892577901
2010-05-25,0.4724099847218535,0.2912547964555416,0.8005083388131927,0.6878560390891082,0.31379583462196126,0.27346028352731994,0.43899505215320783,0.19446170711064467,0.5225972354275209,0.33607705627103124,0.2507105862997937,0.09747137502328698,0.623748720388686,0.16824200609784556,0.1069122435532919
2010-05-26,0.4995160139211782,0.2026464329631512,0.8215930927535878,0.6975228917178413,0.23971475749321972,0.23583757378975068,0.4673769209403521,0.22354493709187515,0.48746521372905116,0.266129396871587,0.2114520357455032,0.11486654904012161,0.6422246659044749,0.12134696522759904,0.08035338862467135
2010-05-27,0.5395073215717383,0.26619389173628505,0.8325468748662792,0.7150505138881907,0.26577874635602655,0.34243744402827686,0.5236074865358584,0.2980080056015806,0.5013417216293219,0.33605026474185673,0.27704717581994365,0.15834443532084547,0.6663932612829332,0.15715279176121819,0.11393316871778467
2010-05-31,0.5537329754559237,0.2772482196768614,0.8306860553335288,0.7109279868827861,0.2808658041812965,0.35144201096566696,0.5282029529977815,0.30154180755355636,0.5104366363810672,0.34097778407488044,0.27996378125978705,0.1671752985642507,0.6673342249716088,0.16510763728708458,0.1186483247974452
2010-06-01,0.5564784084212844,0.2420361009922136,0.8353964567883402,0.7202702484439479,0.2698272723655457,0.33388935583316526,0.5313475783534786,0.3090030739756549,0.5057517834063899,0.3037605770343711,0.23570605658728624,0.17159348402312594,0.6783252021578291,0.155700845217632,0.1073751274890306
2010-06-02,0.539617348469624,0.233838415044106,0.8373399432636127,0.7096323071123573,0.27408724201756585,0.3371561451999082,0.5158681830366245,0.31170001129937575,0.49720480840004405,0.2957141331196842,0.23767308456704475,0.1678914874594757,0.668873121179384,0.16058788756638753,0.10444044468208998
2010-06-03,0.555077404466044,0.24923724120092394,0.8426537395039859,0.7177433246823645,0.24277422058114217,0.34794352944727563,0.5349992559724366,0.3290951575461395,0.4686540784663424,0.3119741215748878,0.24951371114557866,0.15424668793098167,0.6750060664708445,0.11497298685189808,0.08543363062684722
2010-06-04,0.5476038393058452,0.23510880323649538,0.8334297511596945,0.7180702587072442,0.22766080997624244,0.36158165155493743,0.5013267424957956,0.3195642077763136,0.4785475492911795,0.2563451682523746,0.2287365809066646,0.1985958008685272,0.673374754430081,0.0650696277159964,0.06805758258124357
2010-06-07,0.565810180930076,0.2053246526681492,0.8294077668347632,0.632974125105789,0.2681669229577663,0.3481270377800111,0.51578342632149,0.2940593241578365,0.493562782184897,0.24493892074983817,0.2320134303982721,0.18815602338812687,0.641422662825049,0.09135291660470117,0.048438568914567125
2010-06-08,0.5563215074995608,0.19469883322783507,0.8291945832246347,0.6301234679497201,0.26285054938177654,0.3660476039971231,0.5010946117406301,0.2682187736850336,0.5016919269396121,0.22557721042696155,0.19387082663298913,0.20750357257738977,0.6425788488373569,0.08302068521498406,0.030459499851727287
2010-06-09,0.537915102800061,0.19480138247951323,0.8282656143787417,0.6209794443329137,0.26165389060961775,0.3216528804430175,0.47137070386032925,0.2115009210435673,0.5000491521223948,0.2318396333910495,0.21448442929839187,0.19788865423968963,0.6417694804447146,0.07913663670082396,0.01926826532156845
2010-06-10,0.48042157062565766,0.19485811649582369,0.825745612507917,0.5774743953237478,0.2558904157204114,0.2989239865253992,0.3772455456570347,0.28694428454267745,0.4919871874211087,0.2297860101407499,0.2040881648495039,0.19688368739982567,0.5617331413440592,0.06608808512491622,0.037884563746601554
2010-06-11,0.4694140933823206,0.19677735249880246,0.8257887021893102,0.5806320371162568,0.11451421681791235,0.29788817177074217,0.37327316152337336,0.28380541339653503,0.4190349558890975,0.23126624723480438,0.20556997158811016,0.14502463213285938,0.5646028281031821,0.004675662985660815,-0.013167262960454604
2010-06-15,0.4236603142692394,0.1981026921892383,0.8252464348631674,0.5798132425483589,0.11750349339255117,0.3500291444444245,0.3610127828345252,0.300233613702002,0.4685588961110015,0.24037876470130848,0.22189422212320523,0.18344040236776696,0.5676815219689445,0.0212975780003068,0.01273184998063235
2010-06-17,0.35280645439110214,0.08682482646000997,0.8182353073959339,0.5693772324170001,0.05475981987899231,0.4485342055793659,0.33904390942287316,0.29384324011079344,0.5288134332240152,0.19578543918289157,0.2019272378005803,0.34186068136594605,0.567069157326413,0.015268193536509473,0.02214169167850394
2010-06-18,0.36495042972288083,0.05327070210843273,0.8091114977585293,0.5362277037079618,0.0373787404612419,0.4082696357171775,0.33605704738566805,0.2699994346267988,0.5068352511362083,0.19177905312191734,0.22539759448380303,0.3555660110957378,0.5614079420372765,0.015337109975808769,0.037817765370495235
2010-06-21,0.4005265613954996,-0.034407703514618235,0.810685013339698,0.5441364743366112,-0.1169508178639704,0.31884619789849433,0.356648988182439,0.286606394324758,0.31004189889772465,0.13481259189059686,0.17839512989686288,0.44668662325640573,0.5689139383136286,-0.06856915640526276,-0.030409650287867417
