date,TCI,lag_selected,FROM_Indonesia,TO_Indonesia,Net_Indonesia,FROM_Malaysia,TO_Malaysia,Net_Malaysia,FROM_Philippines,TO_Philippines,Net_Philippines,FROM_Singapore,TO_Singapore,Net_Singapore,FROM_Thailand,TO_Thailand,Net_Thailand,FROM_Vietnam,TO_Vietnam,Net_Vietnam
2010-12-24,32.1421172976578,1,43.68109682741257,51.6840533024186,8.00295647500603,42.12275347558483,29.999481652155183,-12.123271823429647,40.90628958147785,35.490036315357145,-5.416253266120705,33.88808795630065,51.069067464535564,17.180979508234913,18.289337066641423,15.008062577672945,-3.281274488968478,13.965138878529459,9.602002473807346,-4.363136404722113
2010-12-31,32.326944704903134,1,42.024360740797015,50.25437171956306,8.230010978766046,41.908508622885265,28.450336340614783,-13.458172282270482,41.053154654242974,35.47982750042655,-5.573327153816422,34.23068212981924,53.179230988583285,18.948548858764042,17.427461389412883,12.752182877588709,-4.675278511824175,17.317500692261447,13.84571880264248,-3.471781889618967
2011-01-07,31.238640839223947,1,40.49091061505495,47.25809433660938,6.7671837215544315,38.789384260455385,26.688191596412345,-12.10119266404304,37.456462969306926,37.065728363441806,-0.39073460586512,33.91930955442518,48.62465189681831,14.705342342393124,15.605825615484619,12.883447909470775,-2.7223777060138445,21.16995202061665,14.911730932591126,-6.258221088025522
2011-01-14,31.81524284586466,1,42.39031456960819,51.63861159163831,9.248297022030115,39.167768220062456,27.554421309251367,-11.613346910811089,39.109974497741796,36.108805480609625,-3.0011690171321703,33.496890872693655,50.03749388435091,16.540603011657254,15.473333351350277,11.443683070596705,-4.029650280753572,21.25317556373159,14.108441738741064,-7.144733824990524
2011-01-21,32.488139101021154,1,40.91454784044313,55.904419664415094,14.989871823971967,38.81264991778646,26.983970304042757,-11.828679613743702,39.19466457083165,41.50032044679456,2.3056558759629127,33.94136234167513,43.05529163509573,9.113929293420597,17.577868034681558,12.982987260597255,-4.594880774084302,24.487741900709025,14.501845295181639,-9.985896605527387
2011-01-28,32.07790647879957,1,40.48448722069968,56.56117785468413,16.076690633984455,38.68174610061512,26.586579616220014,-12.095166484395108,38.16287841678988,40.851400875960366,2.6885224591704855,31.82822327006241,39.550352084219284,7.722128814156875,19.720539243105975,13.869657401399976,-5.8508818417059985,23.58956462152433,15.048271040313622,-8.54129358121071
2011-02-11,32.6302238425061,1,39.182247482972144,54.424257031326306,15.242009548354162,40.98015172392752,28.755198429602913,-12.224953294324607,39.222624960118225,40.316129376591476,1.0935044164732517,33.189658608513,42.05279093509229,8.86313232657929,21.805703397100316,14.495177814845036,-7.310525582255281,21.400956882405367,15.737789467578523,-5.6631674148268445
2011-02-18,32.24669294209214,1,39.76723742410979,52.63831453162046,12.871077107510672,42.42502021128822,31.22005829335496,-11.204961917933261,37.53391374706505,39.78815092739821,2.2542371803331633,32.712073663363185,39.720980475438594,7.008906812075409,19.199608038346398,13.44330050229911,-5.756307536047288,21.84230456838017,16.669352922441433,-5.172951645938738
2011-02-25,31.747943365320662,1,37.040400605144825,49.55475426659635,12.514353661451523,43.13711375056343,29.587569295659918,-13.549544454903511,37.87902365652159,43.80327221636934,5.924248559847754,31.717134389842556,37.466208336600985,5.749073946758429,18.92928747177831,12.769267100797876,-6.160020370980433,21.784700318073263,17.30658897589953,-4.478111342173733
2011-03-04,33.32269242609791,1,36.441051006669824,46.159440132112536,9.718389125442712,43.573715434951865,28.583582244067415,-14.99013319088445,43.06206958243966,55.89192113586758,12.829851553427915,31.643133945548954,36.78655968962107,5.143425744072118,19.00622957584686,12.22095630675696,-6.785273269089899,26.209955011130276,20.293695048161865,-5.916259962968411
2011-03-11,32.654757892855024,1,36.34356420022616,46.357507196980954,10.013942996754793,43.35724931609361,27.71648189487197,-15.64076742122164,42.46639575879246,52.2276893698521,9.761293611059642,30.74326903085138,35.601509448623545,4.858240417772166,17.12813127438865,12.640360383692297,-4.487770890696353,25.88993777677787,21.384999063109348,-4.504938713668523
2011-03-18,32.73746506468073,1,36.42161475034091,45.828255917760345,9.406641167419437,43.88710134458973,27.74307931061849,-16.14402203397124,42.69782105747984,49.48037568828428,6.782554630804441,30.04130916096757,35.73952987153943,5.69822071057186,22.06183805690354,15.302334658603499,-6.7595033983000405,21.315106017802776,22.331214941278347,1.0161089234755707
2011-03-25,31.715634272924717,1,34.836545554441884,45.6582803076316,10.821734753189716,41.080428368847784,27.67097784003726,-13.409450528810524,41.32813435405483,50.402712489905106,9.074578135850274,26.499599947207543,28.48706688935721,1.9874669421496662,23.973621901710928,17.609898563563476,-6.363723338147452,22.575475511285347,20.46486954705371,-2.110605964231638
2011-04-01,32.09900827567004,1,34.81392403306239,46.277971633930164,11.464047600867772,39.5808043283122,26.7783861333275,-12.802418194984696,41.738676835739135,48.856050554657806,7.117373718918671,28.244416339885234,31.51128812144438,3.2668717815591464,24.927584273062322,19.63006400807373,-5.2975202649885915,23.28864384395895,19.540289202586635,-3.748354641372316
2011-04-08,32.53096807139696,1,34.597268115250685,46.902743250838896,12.30547513558821,39.75191868635683,27.312182083611162,-12.439736602745668,41.90509008914099,47.7637230684463,5.8586329793053125,27.40933306495124,29.590546840597852,2.1812137756466115,29.4712527266462,19.88358710206262,-9.587665624583579,22.05094574603585,23.733026082825006,1.6820803367891557
2011-04-15,31.779107867345402,1,32.541370774137135,46.51480464134721,13.973433867210076,36.60146892754619,23.602116227070823,-12.99935270047537,42.24016277217465,42.02945490489632,-0.21070786727833024,28.550245767323617,29.701147754040477,1.1509019867168604,29.666971502487357,22.688759431037525,-6.978212071449832,21.07442746040347,26.13836424568005,5.0639367852765815
2011-04-22,25.58328736312899,1,23.37168214765083,32.844922793743734,9.473240646092904,30.84165080252737,21.323240835786137,-9.518409966741231,36.82358270133117,29.244458377624817,-7.579124323706353,22.09558771803971,22.853624905112355,0.7580371870726452,20.846207444300944,17.627715752425473,-3.218491691875471,19.521013364923945,29.60576151408145,10.084748149157505
2011-04-29,25.589448072361666,1,25.81296733637373,35.40721889189743,9.594251555523698,34.98889873485729,22.921213802115787,-12.0676849327415,34.26196802128449,26.90885068654687,-7.353117334737618,23.495961461011404,22.533929947234085,-0.962031513777319,20.891665168602046,17.630359584781075,-3.2613055838209704,14.08522771204106,28.135115521594784,14.049887809553724
2011-05-06,21.512929123090192,1,16.64335494928673,22.289301000663897,5.645946051377166,27.33993686265086,19.424603292157727,-7.915333570493132,32.586247897647894,25.42476592799514,-7.161481969652755,17.298739616289225,13.23102288359209,-4.067716732697136,22.006651318515196,20.324726757720512,-1.681924560794684,13.202644094151239,28.38315487641178,15.18051078226054
2011-05-13,19.847095737292225,1,15.508205433438604,17.08993220894652,1.5817267755079172,24.905814969889903,20.711842291187807,-4.193972678702096,30.176337477317077,24.244508897412018,-5.9318285799050585,16.585233618216478,12.956716482120427,-3.6285171360960504,17.909056587497716,18.26095721101865,0.3519006235209332,13.997926337393565,25.81861733306789,11.820690995674326
2011-05-20,22.057649743757594,1,15.402842532177772,19.95154474003364,4.548702207855868,29.361718935563616,25.429154921307074,-3.932564014256542,29.75771394743967,23.208918529651655,-6.548795417788014,22.565095871998352,14.195775989932216,-8.369319882066137,21.999699383400397,24.039849435782372,2.040150052381975,13.258827791965771,25.520654845838607,12.261827053872835
2011-05-27,22.202262139124556,1,17.63311734106587,22.491793760086225,4.858676419020355,30.02262171449516,26.94451698013836,-3.078104734356799,30.122357087729554,22.27491726358224,-7.847439824147315,22.890349270044396,16.32708164021004,-6.563267629834357,21.99018556514153,23.76082676263856,1.770641197497028,10.55494185627083,21.414436428091918,10.859494571821088
2011-06-03,24.078547386315535,1,22.370732034051002,32.59559666008478,10.224864626033778,31.860858395105808,27.98235905792116,-3.8784993371846497,32.956657806703106,23.27525790732895,-9.681399899374156,23.14064959495991,21.862423147134706,-1.2782264478252046,23.205353605553526,24.559620231246143,1.3542666256926168,10.937032881519869,14.196027314177513,3.2589944326576443
2011-06-10,23.79762602267382,1,21.68112068817335,35.33493212639091,13.65381143821756,32.69228333103278,26.277700152320264,-6.414583178712519,34.42307211928997,21.977995986412793,-12.445076132877176,22.399267700218843,21.585934059217692,-0.8133336410011509,20.72151651913373,24.028082817943528,3.3065662988097984,10.868495778194244,13.581110993757747,2.7126152155635026
2011-06-17,24.454330803620152,1,20.91152249556204,36.68427004373257,15.772747548170528,33.44281391033621,23.992643518693086,-9.450170391643127,34.819951241832555,23.102050402924462,-11.717900838908093,21.926037707786733,21.500580610265345,-0.42545709752138805,25.175546272004667,28.4437973176273,3.268251045622634,10.450113194198707,13.002642928478181,2.5525297342794744
2011-06-24,34.142776190379145,5,18.485878485613938,48.8979311477992,30.41205266218526,28.50318794479719,22.841293998137388,-5.661893946659802,52.525203844641055,43.08745741247368,-9.437746432167373,28.226074655912143,26.365100144497603,-1.8609745114145397,37.65581965448145,34.77437986983357,-2.881439784647881,39.46049255682909,28.89049456953341,-10.569997987295679
2011-07-01,22.41698547149799,1,20.765581388461598,34.2172341973512,13.451652808889605,28.518621591886742,19.85819980928038,-8.660421782606363,33.662538005833966,22.124613662262362,-11.537924343571603,19.196701931554827,16.481247963085067,-2.7154539684697596,23.15593004428169,28.602525655520225,5.446595611238536,9.202539866969119,13.218091541488718,4.0155516745196
2011-07-08,39.61360958118198,5,26.12238322929396,52.824311754159,26.70192852486504,30.710909240057063,23.911085394455156,-6.799823845601907,54.21400127995125,54.76113159928481,0.5471303193335615,40.10516153954605,20.572371152555824,-19.53279038699023,37.51814340076264,58.698315873853986,21.180172473091346,49.01105879748092,26.91444171278308,-22.09661708469784
2011-07-15,36.91646055598323,5,24.54855221762837,61.951195075197575,37.402642857569205,27.25122733825171,22.147233397888044,-5.103993940363665,48.773092780702,45.43410277919969,-3.33899000150231,35.83896515013251,15.815261329694565,-20.023703820437945,34.52174278795445,48.92534276513135,14.403599977176896,50.565183061230314,27.225627988788162,-23.339555072442153
2011-07-22,38.618822888462255,5,24.70721882054984,62.505986426862805,37.798767606312964,29.305381278930994,20.06956325137071,-9.235818027560285,51.23773064337181,46.931173474361266,-4.306557169010546,38.599407599609584,20.3499062319623,-18.249501367647284,38.36032859235634,52.11483734115856,13.754508748802223,49.502870395955,29.741470605057913,-19.761399790897087
2011-07-29,23.150887987418532,1,18.731681786225423,33.10625528916684,14.374573502941416,28.50001194325243,20.460329261925665,-8.039682681326767,33.26824275051831,25.489986975089664,-7.778255775428647,22.71633031391262,18.9064691266382,-3.8098611872744215,24.64000627623392,28.361887945607933,3.7218816693740138,11.049054854368478,12.580399326082883,1.5313444717144051
2011-08-05,30.947544222745965,1,29.199276735236126,41.965709974842525,12.7664332396064,35.93328878786021,29.168730944370694,-6.764557843489513,38.45686801119126,31.81329934825871,-6.643568662932552,40.37853184625108,36.39069070146894,-3.987841144782138,33.21089589920739,38.2723792157592,5.061483316551815,8.506404056729735,8.074455151775751,-0.43194890495398397
2011-08-12,49.151400091135365,5,57.39134695267526,73.50064435569979,16.109297403024527,59.84036720017406,28.67225976915006,-31.168107431023998,49.96786776056375,29.317016575350976,-20.650851185212773,38.92027856211343,51.40347941188583,12.483200849772402,50.482137345334365,86.44680356233565,35.96466621700128,38.30640272595135,25.568196872389912,-12.738205853561439
