date,TCI,lag_selected,FROM_Indonesia,TO_Indonesia,Net_Indonesia,FROM_Malaysia,TO_Malaysia,Net_Malaysia,FROM_Philippines,TO_Philippines,Net_Philippines,FROM_Singapore,TO_Singapore,Net_Singapore,FROM_Thailand,TO_Thailand,Net_Thailand,FROM_Vietnam,TO_Vietnam,Net_Vietnam
2011-07-05,12.872428563457271,1,14.046028574833613,14.213355676824648,0.1673271019910345,14.286346937267766,14.150600289526906,-0.13574664774085932,11.139940497953518,9.951966995131983,-1.187973502821535,20.310866311795422,20.799363520602995,0.48849720880757275,14.084318155892404,16.024980511675523,1.9406623557831182,3.367070903000908,2.0943043869815767,-1.272766516019331
2011-07-06,12.83632390129221,1,13.904161324918178,14.103513362026447,0.19935203710826954,14.262187554086694,14.131425362626757,-0.13076219145993662,11.163454781726173,9.880267742780305,-1.2831870389458686,20.303642211084664,20.825768445285362,0.522126234200698,14.06680654883749,15.972399903937657,1.9055933551001658,3.3176909871000646,2.104568591096708,-1.2131223960033566
2011-07-07,12.875393495287943,1,13.92724716337446,14.15914107723745,0.23189391386299008,14.306347860188097,14.164592036790111,-0.1417558233979861,11.21619706881036,10.082139487021223,-1.1340575817891363,20.4436695344599,21.00159167339349,0.5579221389335913,14.090137857035572,15.795540147859995,1.7054022908244235,3.2687614878592655,2.0493565494253403,-1.2194049384339252
2011-07-08,12.902288324661027,1,14.118257600170736,14.277980896369897,0.1597232961991608,14.406672166679115,14.172999559193869,-0.23367260748524643,10.969743184566227,10.159957369806634,-0.8097858147595929,20.581901510190647,21.161896185887116,0.5799946756964687,14.095399315356957,15.702725215912537,1.6073259005555798,3.2417561710024785,1.9381707207961085,-1.30358545020637
2011-07-11,12.639292813381358,1,13.531156624498706,13.841966838257576,0.3108102137588702,14.197687535741252,13.960921734889766,-0.23676580085148657,10.72763347996272,10.077117375020123,-0.6505161049425965,20.250526722428376,20.8167393407592,0.5662126183308231,13.902827100888814,15.464204536204221,1.561377435315407,3.225925416768277,1.6748070551572596,-1.5511183616110173
2011-07-12,12.772366885567415,1,13.601138849978753,14.07992627657974,0.47878742660098794,14.341872126550172,14.112000493232259,-0.22987163331791294,10.811716745800481,10.169631337157426,-0.6420854086430552,20.561357566932728,20.959516010056262,0.39815844312353477,14.020137519063454,15.613873840775199,1.593736321711745,3.297978505078902,1.6992533556035738,-1.598725149475328
2011-07-13,12.792036432319756,1,13.5924002156937,14.107889898738833,0.5154896830451321,14.451246405028868,14.246876971122063,-0.2043694339068054,10.827964887417863,10.127138864117796,-0.7008260233000669,20.580429889758946,20.943313150473003,0.36288326071405663,14.01022764770373,15.603237931630105,1.5930102839263753,3.289949548315434,1.7237617778367706,-1.5661877704786633
2011-07-14,12.74097596984381,1,13.583929377386767,14.146359011601064,0.5624296342142969,14.330008619451405,14.091467706820495,-0.23854091263090993,10.84310037484721,10.137974197565327,-0.7051261772818833,20.550803717846748,20.92801828730866,0.3772145694619127,13.917000106872337,15.484402169433338,1.5674020625610012,3.22101362265839,1.6576344463339723,-1.5633791763244176
2011-07-18,12.639282648922013,1,13.466734606294054,14.075382824228654,0.6086482179346007,14.163153785206973,13.946054923452095,-0.21709886175487725,10.824315980821765,10.078902692362107,-0.7454132884596589,20.495522539647567,20.811921059000895,0.31639851935332786,13.66733237123671,15.250050245005426,1.5827178737687149,3.2186366103250066,1.6733841494828567,-1.5452524608421498
2011-07-19,12.530542498587382,1,13.515166517778326,14.191246764079793,0.676080246301467,13.94562860033102,13.672222812419548,-0.2734057879114715,10.490381738040668,9.664353529638632,-0.8260282084020361,20.316193589957038,20.75216822940631,0.4359746394492703,13.631034566001404,15.154980176640194,1.5239456106387905,3.2848499794158386,1.7482834793398183,-1.5365665000760202
