Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,China,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Mexico,Pakistan,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China
1999,3,63.49925649,59.02688845,44.95653695,75.83777598,30.09705885,111.1910553,22.18133807,49.74752337,65.63091168,81.53706235,55.50834938,41.37068938,107.4972889,105.1234791,39.12401581,103.1793085,54.79010796,18.03997186,44.43549728,,65.50212678,67.02757148,97.52124978,
1999,4,67.25566893,66.58477492,49.88933568,65.80964031,45.12118173,108.0075684,49.3738037,55.28368976,95.32921642,108.1387454,55.26469547,62.60881559,64.25144994,98.09060185,52.50693512,146.2616291,69.65405082,56.74246655,59.07439423,,59.4479461,69.78789409,0,
1999,5,69.24411939,68.18112189,104.0902528,52.72379276,57.5239586,114.5943909,55.54904907,24.78511264,87.84144129,117.5853196,50.80151397,49.32898651,76.10186941,123.6149159,60.596035,98.19577009,70.64535334,106.0126741,64.06237793,,60.37749553,64.77645683,128.9537816,
1999,6,71.18625401,69.95224488,57.5302562,71.00734439,67.04100293,165.1345825,37.12984066,32.23488479,131.9817321,112.0497532,58.74074932,56.347133,101.8196716,96.41718861,33.70184708,138.1517156,69.08871784,61.29420758,58.63789368,,49.61610213,74.92561924,133.1795032,
1999,7,72.73928786,72.05626875,45.38542721,80.2437753,65.48010488,92.84342194,42.1989485,20.79172783,102.2240948,82.17018044,53.12397452,53.67178409,122.3840686,95.01014671,57.6711998,119.3851806,64.28767153,95.16970587,52.7299614,,48.86079254,86.52993788,71.32886068,
1999,8,67.28664088,71.18328682,39.49288111,35.25665107,30.9612834,89.27078247,76.46351472,11.2873115,118.1787222,87.84252017,38.92340857,65.2496728,53.95140295,86.87954151,29.66118622,170.2494572,84.68479857,152.340443,57.33949661,,43.78325057,77.02533663,31.18606769,
1999,9,69.66069035,68.76580223,74.78085575,62.94440252,62.31436587,149.7902527,37.3213561,28.03570479,106.5434917,96.36029694,53.69629495,38.4413922,60.67523704,89.43944419,52.50417709,250.0888978,70.91642777,18.92606619,53.41875839,,55.62634996,77.49835239,95.16635628,
1999,10,67.00314735,68.88113281,64.87451245,96.94046147,44.70094863,95.46336365,49.60003231,27.94557751,104.1379015,81.41807645,47.13936276,55.03699657,79.26862511,95.05125557,75.1354599,154.5662496,69.0086292,109.1901657,61.06341934,,60.05670407,65.33707899,71.42427114,
1999,11,69.66609179,67.86033683,54.52392111,52.28419886,51.08799393,127.0669632,37.18116203,49.83722355,139.8860522,58.11319962,70.64890109,52.86263582,84.96528965,88.00013822,48.58271027,125.0841755,72.41345043,29.15091476,71.71848297,,43.94887451,76.31718243,82.73440518,
1999,12,62.74045344,61.5964765,36.85750196,49.51983595,60.98645244,98.33205414,33.72763677,33.27027641,52.08928193,70.0312372,67.50914944,64.63223084,84.88604779,87.96921232,22.42744637,160.1713103,61.45967129,31.09631983,67.75049591,,25.34095334,79.32242993,33.60401832,
2000,1,67.11836687,69.21836012,69.78864935,54.60319871,46.92810606,104.1838226,58.98450388,18.45133769,73.23399039,83.62772729,52.04960892,43.89810399,50.61680223,74.59528071,55.09235382,161.0201342,76.40768473,117.1262397,71.13204956,,30.08247026,88.98869391,43.39085414,58.98450388
2000,2,62.25512547,60.29834708,63.00331837,41.26398422,45.72283778,76.43724823,15.91917893,33.22514295,97.3584286,72.91782749,73.87779285,35.69907632,78.89507808,78.73462447,33.02025604,157.8409203,68.31435776,27.02751179,81.57538605,,36.62590194,73.3651997,12.68814398,15.91917893
2000,3,62.94545902,61.79349511,52.3004116,73.60725316,39.3226679,78.59699249,46.51684733,42.40265961,96.09150486,74.48791967,61.25230141,53.79841443,83.25488193,79.96482694,33.10464096,90.80582314,64.7213478,27.27277052,60.32898712,,45.16381296,73.29862438,60.46059835,46.51684733
2000,4,65.18867879,61.96959333,73.9399729,96.34906059,53.17446608,63.72872925,28.30297269,16.59283333,69.44795177,90.26221439,67.5419919,72.11416061,97.98117552,102.6954615,74.56822968,93.59448738,56.5998259,25.909132,75.03840637,,42.74243695,70.59974192,35.06640587,28.30297269
2000,5,87.87262358,84.05388346,104.0624966,189.9685276,54.20769189,120.891922,31.42203087,55.37305664,135.287133,84.30068971,54.67016906,66.30131148,61.06956275,91.88742641,126.7980652,136.3500612,69.7361512,42.9760626,61.14234161,,53.87834089,118.1432082,92.94075124,31.42203087
2000,6,90.53432798,86.43008618,99.2207532,106.8726478,45.04951296,156.8311157,43.22094891,35.07029337,58.29011651,61.09165767,61.15671765,51.47853838,71.40203244,143.2439228,115.8644562,216.0389195,68.02643242,115.9414222,83.65390015,,51.15049901,109.5842294,36.94597429,43.22094891
2000,7,68.55007204,64.92619633,70.96082723,54.11724791,40.84016306,112.734314,42.66123811,40.53876511,75.23576565,38.66615906,67.46523465,34.17840004,60.31278859,96.93173408,58.34344101,125.4042988,68.10277978,15.7766893,70.68115234,,30.86351071,86.65834801,0,42.66123811
2000,8,55.44061016,53.95573294,62.6750077,99.490328,55.0539103,90.83744049,27.39628704,23.92303093,76.06293221,59.85161073,53.9013677,38.60649704,74.96423533,82.42237319,44.88225555,89.63743156,60.36528729,28.98224987,55.15378571,,29.02702081,58.90646108,23.56537584,27.39628704
2000,9,60.6119012,62.87926923,45.12036423,103.9327322,45.26046531,200.569046,31.49993892,40.68970434,68.36932811,77.43680753,54.71566742,31.29284142,85.74362695,58.08420499,121.4242249,89.9356403,62.52085571,101.0238424,67.98590851,,57.47051216,73.55099247,75.70074917,31.49993892
2000,10,70.20519196,70.01567206,50.56819152,113.8622876,58.57307839,117.7249146,42.28805325,52.01386541,84.14410179,84.78853006,65.35687679,66.53416266,80.5289277,74.6130669,66.01675415,117.6875363,63.31933216,53.26467544,73.01660156,,47.63079387,89.91344671,47.84015151,42.28805325
2000,11,107.1972369,98.85762963,101.7837554,73.12443874,90.43128538,183.3515472,10.11133275,50.24769569,91.13113631,94.12256232,79.98601832,83.0778338,134.0547028,96.62654621,232.6700897,172.7514844,65.99014726,55.50248036,77.79109192,,84.58302538,166.1840324,182.763993,10.11133275
2000,12,101.1736935,94.69241802,73.78341305,85.99126334,65.83185012,136.362915,48.47464547,42.71172951,91.88847359,54.06617888,71.80394934,66.46396043,129.7967665,116.5402491,140.281601,95.6620515,66.34761993,85.66629866,73.60120392,,64.91440441,149.4485002,143.5327296,48.47464547
2001,1,101.4506133,95.47672782,98.79736636,81.492347,99.13819199,171.4759521,52.62861578,35.25222456,109.3314171,76.94478576,76.05790872,59.72783871,76.65537248,120.6184187,122.6897049,161.4306356,76.61537444,72.29006161,92.20196533,,60.04069218,142.6141247,56.60936666,52.62861578
2001,2,98.34653977,90.98817414,127.34339,96.22920215,77.28691451,131.5122375,40.72209758,40.80909028,134.3682047,55.31701394,67.67560551,72.07645575,88.9500438,141.1209308,90.73864746,92.36227883,76.01417956,82.59998108,78.52617645,,61.49485863,128.6256554,53.39945508,40.72209758
2001,3,110.0027148,100.3269368,110.6124256,70.21608038,128.2831315,189.8366547,58.16461627,53.7391199,180.830436,90.99429124,74.378645,87.60906792,64.78539757,163.0917873,84.3691864,93.74991524,86.79518814,48.35815465,84.30609894,,88.12577803,137.374157,72.39587622,58.16461627
2001,4,106.346525,94.81448922,74.36810737,112.8790812,108.5922212,167.4878998,26.10220578,48.07552109,92.08272095,99.25284934,74.57129761,110.690539,104.39131,147.0975942,105.8385696,113.5833915,64.77285197,36.21035315,79.38598633,,100.3078774,148.7580034,126.0613467,26.10220578
2001,5,84.73834314,79.04537777,96.98880675,61.96547941,106.4753528,144.0738068,27.74165868,50.06756408,73.97757803,80.91922507,67.49441131,66.90354897,73.36490783,98.31234777,93.2416153,153.3451654,70.25130866,58.21712952,73.2233963,,67.84626863,117.4362555,128.3329771,27.74165868
2001,6,73.9558807,70.34019843,61.67248985,81.89142803,50.36756572,109.9963226,41.25226474,40.91661173,69.78983009,96.252575,71.33615565,106.9697062,102.6887378,96.25398348,75.57197571,86.54521801,58.77776981,26.45650802,75.02169037,,68.24093599,93.46123235,67.79338925,41.25226474
2001,7,96.77550964,87.66136129,58.31678211,121.6931754,83.3113642,146.5717316,30.33482603,74.3938395,106.6774061,102.8989078,81.33102444,79.88696406,108.882497,147.2732368,113.560257,88.25765095,60.65426405,12.39875954,81.68081665,,84.65528535,120.2945915,112.2882064,30.33482603
2001,8,82.62726057,77.60485483,85.85343111,146.8293331,73.99868101,119.7810974,38.78087531,39.03704822,88.27506959,90.71564563,55.75183598,87.7448979,68.85107226,125.1143297,159.7414703,105.1607338,62.54411684,35.79348128,64.99149323,,81.41273331,95.39996953,156.9073703,38.78087531
2001,9,180.4163154,167.4830519,216.167106,136.9972727,194.6782969,206.2160034,43.49153501,133.8002462,248.3052363,151.0089142,111.6049553,145.6416296,201.7386599,127.2528028,183.462204,333.2482499,82.51505189,104.1753661,104.6912308,,156.5577838,272.7644686,258.9959453,43.49153501
2001,10,169.7630157,160.1939879,271.1757719,145.0242321,215.9415156,171.2575073,51.09976936,142.7162146,276.7237072,125.7605947,122.8373871,187.1358756,180.490734,106.6332735,168.934433,328.6723605,83.80319883,55.45127881,115.5814819,,123.404084,247.2942498,398.542955,51.09976936
2001,11,126.3887688,121.3069348,145.5535927,88.78568895,183.884782,116.3885117,53.28476419,77.61001761,177.7516933,91.54487059,99.77291959,168.16738,190.2906257,97.87000172,122.6994629,198.3217809,68.65888238,89.90690248,99.736763,,127.8852884,172.4888281,155.5699284,53.28476419
2001,12,110.1042737,105.2043037,104.7254234,133.1917929,119.7171668,132.9725342,60.70131235,53.65440004,108.1198103,71.9411609,80.18768286,165.9306195,117.2711437,117.3898649,111.5053329,231.9838502,64.54791736,55.70823562,86.30969238,,76.56446256,149.7089302,169.1377419,60.70131235
2002,1,107.3703308,103.6336311,41.12508727,97.47019077,122.8177124,165.9980774,62.38264445,82.98913296,95.47948159,70.01453796,83.50755463,82.54139569,117.5427784,116.7134759,136.2150116,225.6681035,67.08189967,83.79533396,84.94521332,,56.767966,148.4497315,184.0633751,62.38264445
2002,2,86.00212099,79.84368035,69.98468677,78.38074089,84.73720901,137.375473,40.89060422,56.49703403,86.47942414,93.43654063,80.75745394,74.32861243,113.0711421,134.501783,59.01702499,119.2546681,59.58597816,13.26913603,79.21485138,,67.61251616,104.6094257,82.27040722,40.89060422
2002,3,77.60132417,75.52577963,60.02261814,100.6471599,89.63251064,85.52095795,54.13427806,96.0106765,73.08976468,91.49972183,71.06511598,92.40313701,79.44411222,93.32264188,62.52892303,109.829161,61.96986029,36.32706662,67.93749237,,60.03963689,97.51299569,150.4558611,54.13427806
2002,4,82.78027323,81.04589106,53.52866166,100.327476,82.18274697,123.8537064,45.87688992,100.0608448,106.9627924,118.4712689,72.38715243,76.75192009,106.7112447,82.6916974,75.53601074,107.7140357,64.75796289,68.06281197,68.64689636,,67.45937772,106.1646488,140.3633887,45.87688992
2002,5,80.87306425,79.21385394,55.37496259,139.5794886,70.72486301,119.9896622,46.98545817,102.2084634,80.44455211,89.89459133,81.08231529,80.23919518,121.6352866,92.97636682,104.503418,110.9115918,51.73594015,22.09084389,74.1105423,,57.54758323,98.64004001,24.53558108,46.98545817
2002,6,92.14223625,90.14412234,71.87314097,163.8095961,92.48936904,170.1600342,30.36735404,113.7811154,120.4353803,109.7649767,85.36936614,98.02555011,158.26321,96.6613657,79.9536972,113.8677183,53.07438291,75.04267944,83.24368286,,84.5200891,111.149948,141.0239222,30.36735404
2002,7,102.6102215,98.48145839,98.97004227,107.6249693,94.11073061,168.8394318,54.34513958,129.7766044,124.3302564,106.3285581,86.11060098,80.90894383,117.7055008,93.09359065,70.11953735,184.6908431,65.8239506,41.62686027,75.7976532,,77.9905064,139.6611169,96.77275177,54.34513958
2002,8,107.0345594,102.8584219,105.5774872,172.3941196,120.2020411,133.8253632,44.13366267,132.4804882,107.2274096,110.5428505,90.53953059,103.8766255,161.0140794,111.6507896,88.36773682,215.4458433,49.78683527,33.14844829,75.36091614,,81.16082766,136.1190662,148.9865656,44.13366267
2002,9,122.1184807,118.22671,120.2375933,154.3251249,119.032019,181.0645294,55.47708073,192.1746565,115.5399474,145.1863716,108.7501886,179.7412464,203.6631002,119.8637684,136.9374084,208.5493833,47.02149901,62.54858088,89.82932281,,114.3385062,149.8482072,218.4922924,55.47708073
2002,10,116.9025187,114.4204248,100.881727,128.6572772,167.8321925,164.3026123,56.66385825,160.0290781,96.34648902,117.5615469,110.5142245,92.9682495,153.3940597,153.4633835,195.0533905,177.2906703,56.57151029,118.1590294,122.8038025,,114.0102132,128.9736134,152.7149581,56.66385825
2002,11,123.3289728,117.53413,129.5139518,112.7874911,137.456027,118.5315628,59.87563908,143.5795752,103.2367901,103.6210158,94.36084101,154.1761079,156.2179595,117.6871637,142.3193359,178.856933,60.44598525,98.44282055,97.29573822,,167.0677954,162.2214062,138.1449354,59.87563908
2002,12,121.7348995,118.5296661,103.2202704,128.0345718,94.8682352,121.1698914,91.01698588,108.7242738,128.2414533,113.3889201,91.07433032,191.615555,133.9278098,105.9327924,162.2558441,168.9569339,65.61851192,79.59975475,105.2298584,,166.5131349,160.4113151,102.2192584,91.01698588
2003,1,131.7151842,123.4446995,123.8020872,88.15092042,162.8467476,133.4673615,46.17538027,196.7913956,84.1283235,113.9889456,49.28183673,167.1318703,126.1083019,94.81891619,224.4033508,369.9569746,64.36071685,68.20255624,94.36715698,122.1635241,194.328328,185.5916265,164.0182899,46.17538027
2003,2,140.4651235,133.3739597,226.2244347,120.2810382,175.136142,144.0764923,27.99059579,210.7056863,230.909568,142.3209709,69.26014172,174.8488135,125.5894376,95.00474077,298.8014832,364.0762679,81.43927422,108.1100472,115.2933197,134.6130988,220.1610824,161.7597672,112.9254205,27.99059579
2003,3,174.09102,166.3252477,230.9250682,133.688711,195.8724331,184.3803558,71.17307215,227.4442441,230.063009,179.1249287,113.4190669,182.6090455,142.6132736,119.6609338,319.0037842,428.725457,81.80621161,87.96466277,99.81376648,169.8908874,273.1854288,224.6472035,231.0149048,71.17307215
2003,4,138.4453047,134.2196236,202.9883142,96.79193165,138.4782744,192.3156128,101.5685022,163.9882934,155.8158241,138.0506926,80.29344275,150.6118707,110.2761463,112.0672466,208.0635529,234.8072951,76.49978413,86.38859763,112.586235,141.9868841,226.8206518,176.5798669,119.3135374,101.5685022
2003,5,106.1896112,102.7021653,140.8801714,85.23052805,125.3424724,123.6350937,68.83051993,112.2447755,120.4396931,135.2417665,62.98457889,112.2166967,150.139399,121.0665658,141.1686249,139.3179396,62.66264019,95.07604149,103.7715912,106.4387932,124.135712,122.3098305,109.5599592,68.83051993
2003,6,88.49081741,82.67120155,65.23032367,56.87833198,98.47302391,111.1985168,54.98127915,110.5131881,78.66607556,80.74967511,57.71823294,77.07636156,82.60993448,106.2560427,155.3765259,89.69627257,65.20953196,24.11118581,95.58781433,90.38657665,125.2898282,110.6955419,123.9671532,54.98127915
2003,7,81.4210437,83.10079076,60.7430924,89.61537837,76.99553608,92.87343597,85.33410614,90.50466993,59.33775041,78.58704288,63.98773988,81.02525189,95.04330579,83.94652583,109.2784882,112.1521863,60.87158012,70.33056111,91.59559631,84.47868015,73.56978874,103.7482471,140.7873049,85.33410614
2003,8,70.774221,72.64933508,39.28984114,136.3225239,61.89989515,82.87068939,61.09827881,30.62036753,59.89029266,78.94314776,59.84916548,71.53215819,79.42846607,70.57250386,94.96537781,113.3559914,58.72062405,59.1858864,78.77227783,70.81366885,90.7435747,91.71417654,127.560404,61.09827881
2003,9,80.43503892,77.19761385,49.09206987,54.87195932,71.95837556,77.12237549,49.72216012,95.08572424,89.45635686,107.0609543,53.42519631,73.78650499,88.49612964,87.06158634,77.55467987,101.9169368,69.19526253,62.63548409,88.26129913,76.68340242,58.7257282,109.55396,141.3660519,49.72216012
2003,10,76.60528344,78.31520856,37.67953455,125.5422643,85.79252324,57.87240601,62.86618255,80.04882988,87.12670456,91.10837929,64.7146398,87.542112,102.5852995,101.1385845,153.1712036,80.29391427,59.71661635,96.2727211,86.33527374,80.09432547,73.45626964,78.58598676,97.51056447,62.86618255
2003,11,75.21832486,77.79388107,58.20103635,223.9584322,82.73161517,52.60788727,38.85626513,78.83217927,106.2877881,110.1547882,40.53714378,56.63892686,82.61743143,80.95964845,111.3070831,158.1244319,58.40995086,107.1847115,93.20716095,70.26386411,75.54927947,78.69609964,43.34154635,38.85626513
2003,12,73.535601,75.39484413,55.35951752,84.59812616,55.9457554,82.26635742,53.13373679,75.70652768,61.57172266,93.88328247,42.95920976,64.18378896,94.4500587,62.21175139,96.78128052,235.2699665,61.00045525,78.41302713,91.28174591,69.43652339,80.86126017,90.34358991,92.16406151,53.13373679
2004,1,73.422071,78.36357268,54.24925103,134.2073002,56.39821725,67.66300201,55.86837054,76.26369945,59.47798619,100.4193649,77.3104937,69.22401321,92.18943691,69.69492287,145.8215332,130.3476793,59.96852765,124.4262417,83.77072144,74.22149704,65.19388709,88.27759573,162.9938495,55.86837054
2004,2,73.07682001,79.49889428,62.6532807,255.6013931,77.56686136,65.7851944,57.55554258,51.8210771,83.92587114,88.79695541,82.81783571,27.35596747,73.69560899,66.21627166,77.06148529,86.73388297,55.97517982,109.1451054,89.25048828,70.36164772,68.73472375,88.90148508,70.63066813,57.55554258
2004,3,78.15160501,75.94550728,45.4590949,89.18522455,68.0352165,120.2534866,47.8987523,156.4485588,117.3388102,90.26795116,24.9398238,50.70542698,134.7138761,67.79125176,180.116394,86.36825952,59.70110984,77.43811567,71.30262756,76.73896959,77.10776684,84.3308961,70.11132498,47.8987523
2004,4,77.62995519,79.88997081,42.78044598,110.4618825,55.97212584,57.82043457,58.92070524,169.8411116,104.8796042,92.15784854,73.95040995,47.92302223,107.2369831,73.05990229,141.3205719,80.9578834,62.28965366,110.5964788,82.53748322,77.75631561,78.17435824,79.7269195,56.96021623,58.92070524
2004,5,90.60511056,97.08910876,89.2201121,125.354045,80.09577871,110.8231888,37.12159777,170.883036,126.7874702,115.3012555,229.6328391,57.0056276,91.05515259,75.22842814,205.3589478,131.658774,67.11014448,88.85319472,86.30039978,93.06815392,87.14657504,97.20803838,167.5280855,37.12159777
2004,6,76.81329906,77.26990492,46.38174853,136.056788,71.9415354,75.59580994,51.07455418,128.3917589,104.7889538,83.76631497,48.42130502,44.8532108,104.1845824,82.50144333,95.58273315,57.19775308,62.26851105,116.6262829,94.50663757,72.8404777,69.11718382,85.2744896,90.7568371,51.07455418
2004,7,75.06626626,73.10209574,41.227394,52.62700111,60.72384716,82.30042267,47.37072801,99.18595922,57.15773499,73.49641372,47.16453172,54.24934364,168.2373287,81.36161724,103.6414032,96.35328111,49.67946237,75.10518896,90.30413055,70.42681026,80.45660215,88.95650112,70.17582482,47.37072801
2004,8,68.87462425,68.05439622,70.7429881,61.80542242,72.17056904,69.00087738,44.32878307,99.52498682,60.64183773,95.49720963,83.19060109,49.7531493,76.95778876,73.01785532,132.9512634,64.06902038,62.25347382,36.51833914,69.51374054,71.45761005,80.71108543,84.44987825,93.68267925,44.32878307
2004,9,76.77406886,73.10661572,61.05321971,103.2236395,73.89448692,67.72772217,34.60433438,143.2897564,65.45806272,104.7098288,41.4608689,50.53345781,92.83444123,61.64724205,120.3370361,43.78815354,60.30653307,64.54100168,86.81231689,70.93539328,78.46118457,108.5095799,98.69610325,34.60433438
2004,10,89.08589003,89.62834845,88.76465827,137.2549625,62.54638472,55.49454498,61.89868006,122.1546749,115.9843687,130.2414374,86.20778512,69.16221734,96.10472156,62.60181223,137.2985229,110.6226068,64.64165487,56.45822125,81.75411224,88.44579475,94.68281079,118.3414529,155.9941137,61.89868006
2004,11,84.49029853,81.99326367,43.54796474,138.5939775,89.41200462,73.3192749,48.65249522,195.9334152,68.12167174,87.58476224,50.96367816,76.48890215,133.1645821,67.50989375,145.2265167,122.5159146,46.7629958,39.24857083,84.23361969,79.25770978,128.9797568,96.69576749,106.1228736,48.65249522
2004,12,66.34377682,68.96746142,43.84722236,46.25789655,47.26328051,71.69298553,73.23189522,110.0841253,54.96220545,124.7085533,50.82652328,68.38746435,103.2715253,75.69341465,93.9343338,114.9623756,59.14951933,81.47636222,70.70520782,69.74888303,76.1602223,66.53287701,134.858942,73.23189522
2005,1,58.92268692,65.34778769,34.65775294,120.5707071,45.85582058,68.86462402,48.80532803,65.62034219,48.3798374,108.6558116,52.30633057,32.52460649,65.03635843,50.12912366,107.9838181,109.5414983,65.67092755,175.2454409,65.31719208,57.43248583,49.03665476,66.73432811,91.00044328,48.80532803
2005,2,55.16141898,58.10687776,32.41052199,96.10476784,40.44013397,65.25868988,39.65326665,90.66367573,53.1624311,89.08405094,60.79928444,54.41198944,89.3512542,72.35784527,49.75831223,61.47756669,58.14416232,112.5640192,73.1854248,52.40720741,57.14406705,51.69568735,28.817953,39.65326665
2005,3,53.32587742,56.08527206,34.38712096,133.3112475,43.26982756,72.57495117,41.16379089,107.5706216,40.66995724,83.07676784,38.82534694,26.29434191,103.4614219,52.18984895,59.18797684,46.8677426,50.00495383,107.5473404,69.8950882,49.30090639,74.8757152,49.30863987,84.2187376,41.16379089
2005,4,72.5898479,78.3742512,69.64506041,118.1484807,90.73813287,55.72004318,79.47127508,117.0465663,34.60283564,105.6661361,90.29830171,47.32267936,103.6412749,69.13942202,47.20574188,165.1391041,51.07351083,75.75196752,68.86882019,73.74638241,82.2506791,78.39587328,87.57878482,79.47127508
2005,5,67.86393862,65.27162107,54.80335195,136.5407797,96.50500646,59.25642395,23.71642907,149.0582621,66.39904964,87.97793143,60.1220697,63.80600438,104.2521326,69.44530717,68.58766174,87.64536664,50.28021057,32.71544969,75.66001892,59.3646297,79.3329937,75.09076519,145.2760886,23.71642907
2005,6,70.62583178,71.23469956,28.88613045,136.4424782,61.12974642,68.23009491,46.79182074,117.7484239,95.04406017,89.32432448,63.02026582,74.60240457,87.67657005,67.00205306,50.87404633,54.37202579,61.48084893,85.24398371,83.55295563,64.51106952,86.56476047,82.00558946,45.28413273,46.79182074
2005,7,63.94587033,65.56716149,44.31269293,88.54128791,59.3229894,56.66923141,61.57892682,101.2715154,80.35967703,76.45739447,66.4270094,36.49977387,81.49494187,62.43904033,74.23232269,86.16555725,60.23066251,26.12307094,70.46212769,65.75196893,64.4383183,71.93954706,35.36991727,61.57892682
2005,8,61.79474958,62.8024321,37.9139561,155.4833064,54.65927762,61.35511398,59.42799789,85.01700717,68.51801349,79.63436946,30.69375219,42.98464319,90.10993817,90.62154115,50.9499321,74.61248056,52.25042189,49.51333297,57.76059341,62.0510005,63.62026739,59.61723244,90.59515627,59.42799789
2005,9,92.77383138,91.36668105,46.43434341,90.69683853,72.60363358,63.08409119,69.96823336,156.9485913,202.5643347,79.7410468,31.90440237,82.7090579,136.1019218,63.1800132,86.64985657,64.46264951,76.6293166,138.8449575,78.24829865,85.66656548,120.4776571,105.7698564,64.75477214,69.96823336
2005,10,66.83557167,69.63833797,49.82825995,61.16956416,80.48522832,49.46609879,52.49449423,62.82376911,83.17199665,87.63689234,51.63887436,37.95774235,55.54082164,63.95372983,86.60930634,101.8532586,75.71713697,141.338362,89.1936264,64.82364146,68.67493245,79.82999973,51.94846199,52.49449423
2005,11,65.72724905,63.96844623,48.89610732,152.598293,81.47584598,51.3735733,35.51594974,85.19086769,140.0655421,79.73137414,33.00722121,67.92113079,74.49594716,77.61915704,62.46623611,52.53546093,64.82647405,55.57432159,102.5560226,60.30077251,83.49024957,60.06785223,99.79215277,35.51594974
2005,12,61.48582055,65.6738586,34.27006938,153.8855485,49.71947591,88.41777802,64.14776984,53.46963973,63.61540505,75.22750125,42.34654209,50.57059429,71.64258995,64.91492914,79.16999817,64.66318541,59.30771152,96.36314144,81.38726807,62.56834483,52.24917122,70.02675641,53.52309962,64.14776984
2006,1,70.52392378,76.53570779,38.33622187,140.0521742,70.63406235,94.57173157,97.78352513,78.60295305,88.12340394,70.49065229,39.99015071,60.08175931,94.97697757,66.91778725,76.67048645,70.89008637,60.5802454,104.8241912,79.99264526,76.27330933,41.81970442,75.07923787,72.97301171,97.78352513
2006,2,58.76922923,59.88178817,47.41277997,41.44294821,81.58020478,40.50773239,63.49165087,55.29086298,76.18671685,61.7892392,31.37342935,28.58389311,43.25146122,60.98175535,82.13278198,31.33762761,73.63781088,79.35954425,83.89810181,62.52307679,68.73345451,69.49174528,83.01738978,63.49165087
2006,3,58.75842306,61.39452433,31.84278255,126.2055064,61.46332769,66.33802795,55.14808161,68.94371129,94.21290379,73.39260977,32.26818076,42.47773838,73.51680321,72.0362935,63.84933472,72.82233934,63.65309696,94.5112991,68.02899933,58.04958892,50.96133686,55.00807288,79.29430518,55.14808161
2006,4,71.16191104,73.29220161,37.91341822,80.2667021,61.71460453,51.943573,59.35218542,103.3140093,79.12750266,72.5645019,37.32506824,68.10510541,113.6910988,71.29156511,85.36317444,62.48423483,64.78081791,162.1650708,81.18945313,67.82925638,56.40462404,81.65172365,103.222086,59.35218542
2006,5,63.61193775,63.77957894,60.7423514,95.08019675,61.25886449,82.82527161,37.87595456,88.35649546,71.28854596,90.40781698,39.59400295,47.31160172,58.35718186,68.23003894,84.96298218,75.97655326,67.41717228,116.8075908,86.23274231,59.73274265,98.10707277,67.80979905,64.08383219,37.87595456
2006,6,73.58925609,74.11273909,50.01697171,142.3168477,61.30359862,97.46126556,46.96744424,96.58041983,105.8366317,83.88018587,53.54390267,49.65776402,61.92200756,72.35876965,111.2031555,107.5169585,67.60553928,91.25888597,78.82910156,70.42206825,94.18513113,82.58628252,99.87344984,46.96744424
2006,7,70.02195499,71.71867933,48.19217083,75.04366314,58.82195732,88.42459106,55.85743267,84.71546207,98.15416648,99.29241225,72.42788138,46.30260286,64.34290845,69.61861792,94.99897003,85.03845059,71.54383451,79.23003457,71.5269928,70.72952836,69.13067779,84.47445648,44.83169061,55.85743267
2006,8,60.76111006,64.47859509,66.88137542,82.94756748,55.00618747,58.76610947,59.3136178,47.26743365,59.31984474,69.40856752,59.80985077,28.44432621,52.17372767,50.11689836,64.38674927,73.08830451,67.87850305,101.6216166,115.1445999,61.73542484,75.90216199,71.5150949,46.71226061,59.3136178
2006,9,57.32734149,56.47808976,40.89327396,101.0406623,59.16386799,98.5401001,24.8763386,58.60936452,93.78133334,61.32929671,41.71182062,34.01027017,67.13686049,58.74944762,70.37747192,35.39987576,67.10680489,95.02355547,74.19085693,51.0347738,94.98159303,61.75134643,56.2047757,24.8763386
2006,10,60.28494973,64.87023871,43.56473612,113.5249803,54.641426,56.6100502,70.7632217,102.5792541,54.06163367,66.62074715,37.20119851,40.07739168,64.07449982,59.29666469,140.8083801,39.09672043,62.23354619,128.98967,81.35377502,66.71629196,68.01689955,55.62951083,66.67930208,70.7632217
2006,11,57.98884279,63.03267892,51.6624196,84.58386244,80.30290618,47.13332748,59.04700638,45.52824124,71.95194214,49.7041959,85.04990131,24.54663568,71.03724548,63.1486339,108.0772629,51.20937572,64.15015983,102.0336997,75.6546936,63.61753392,91.79184501,49.59913099,43.67656546,59.04700638
2006,12,56.60205028,59.95189245,39.22259614,78.5081202,44.7512585,65.63742828,64.14934971,65.25806223,84.13798832,55.45197246,63.49550636,57.27732775,67.54638644,62.11402762,106.0581665,34.39215019,64.21827529,58.93057473,76.45452118,63.80593322,80.55703802,51.03903886,45.8833814,64.14934971
2007,1,63.68746458,64.25877624,25.66197288,149.8407671,53.39283011,31.60078049,28.99723042,100.0644137,74.49567051,47.18147611,45.91791915,46.66573974,31.98430182,71.97878695,134.7916107,36.19042311,70.94580377,149.0618381,66.01924896,59.90571369,68.25110617,74.51002654,103.9567072,28.99723042
