country,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
Indonesia,1.0,0.4234600962841755,0.6380952904239562,0.48993767262534355,0.4015913831447765,0.26531331971145955
Malaysia,0.4234600962841755,1.0,0.3919921501788273,0.5977941704014579,0.5055532115799641,0.39421469107748086
Philippines,0.6380952904239562,0.3919921501788273,1.0,0.34362055682434617,0.3956142588524708,0.16290213578825924
Singapore,0.48993767262534355,0.5977941704014579,0.34362055682434617,1.0,0.6043735119476759,0.6868208307105924
Thailand,0.4015913831447765,0.5055532115799641,0.3956142588524708,0.6043735119476759,1.0,0.4299883778478222
Vietnam,0.26531331971145955,0.39421469107748086,0.16290213578825924,0.6868208307105924,0.4299883778478222,1.0
