country,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
Indonesia,1.0,0.3116477217321681,0.2942149486149266,0.44254111960602655,0.24710184808754493,0.11565430351657119
Malaysia,0.3116477217321681,1.0,0.248066468858045,0.45587904396031037,0.2675892069340036,0.14626742631393774
Philippines,0.2942149486149266,0.248066468858045,1.0,0.47786913948557747,0.7088481770247401,0.18746327734526036
Singapore,0.44254111960602655,0.45587904396031037,0.47786913948557747,1.0,0.4988715882314606,0.19333612250619345
Thailand,0.24710184808754493,0.2675892069340036,0.7088481770247401,0.4988715882314606,1.0,0.1500601448614922
Vietnam,0.11565430351657119,0.14626742631393774,0.18746327734526036,0.19333612250619345,0.1500601448614922,1.0
