date,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
2024-01-19,-9.441151372941134,-11.156664819762144,-11.667756667627073,-10.895172732273856,-10.692317274574117,-10.548799650461763
2024-01-22,-10.84915903071142,-11.358585085945192,-10.746745359160979,-11.143080749555553,-10.183121446200118,-10.297393815765716
2024-01-23,-10.798277824475008,-10.996508273528788,-11.719757957415652,-10.377703943080714,-9.16097556222739,-10.376226357312143
2024-01-24,-9.545870516730805,-11.675870756721094,-10.679234769143918,-10.511733951703023,-8.81164115487553,-10.926708870185715
2024-01-26,-10.337008352931143,-11.909297205469958,-11.140652854243715,-10.298582373000919,-9.988715497433352,-12.748597420364066
2024-01-29,-10.492659556419099,-10.948980548116275,-10.489084354223596,-10.024596847651082,-10.376641111812035,-11.722752298529738
2024-01-30,-10.02240121536164,-11.39356552309376,-11.222278852382473,-11.355793123795715,-11.403799886437605,-11.647858403825124
2024-01-31,-10.77845470514737,-11.813602590360592,-9.65836768629613,-11.074374318013465,-10.000969934008873,-9.223438202935435
2024-02-02,-10.650079837848457,-10.57762056840595,-9.181179104349035,-9.912612903219314,-10.630897459432942,-10.859035386559306
2024-02-05,-10.352108585267707,-11.135116018015701,-10.517573615493431,-10.215181500994037,-10.91897576792046,-9.763741851625587
2024-02-06,-10.743691629929021,-12.444066851346259,-9.926308599675092,-12.097175615897036,-10.121289180078508,-11.866268355737889
2024-02-07,-10.620381636190725,-12.96185812387493,-9.37458855800458,-10.624368826680854,-11.194632372005515,-10.792216416291987
2024-02-15,-10.404114720709964,-11.715805185188893,-10.426425596279667,-9.8764735340465,-11.140923086626707,-10.866596095073145
2024-02-16,-10.782727022319671,-12.377136240451991,-11.164433155755203,-9.431920972329767,-10.263492305803972,-11.640733218186943
2024-02-19,-10.551700814173396,-11.371620341626745,-9.419988778311229,-10.737287929251677,-11.319735964839907,-10.11668207712104
2024-02-20,-11.223070124004966,-9.965914303756092,-11.173485709933523,-10.780261934649676,-10.446224133032311,-11.132226855373668
2024-02-21,-9.952004212030381,-11.693073074941752,-10.387824279855247,-10.18158550209244,-9.933051887132759,-10.397046549316524
2024-02-22,-11.243011036371911,-11.25834447761692,-12.169907280499553,-10.490847988393341,-10.60312674359131,-11.683280342461792
2024-02-23,-10.095372958869392,-11.82419522254851,-10.014081149661218,-9.92214058707,-11.3322518897699,-8.490512903009362
2024-02-27,-11.537886612790404,-10.456124062137093,-11.072819238349755,-9.649151598712612,-10.68940279706869,-10.436597116487457
2024-02-28,-11.460912920585244,-10.89883659494649,-11.728504438871331,-11.079379204082725,-11.009742232363372,-9.467959451111888
2024-02-29,-11.047669302440843,-11.081770057426597,-10.623568776777688,-11.345853157465857,-10.130697144623662,-9.66142187286091
2024-03-01,-10.575270932860382,-9.80686494648769,-9.814207068912607,-10.46736463543345,-10.684779389780733,-10.510806455324383
2024-03-04,-10.352388967788812,-11.0817690346888,-9.275815316447384,-10.47639597499456,-10.862895734943468,-10.380090552504903
2024-03-05,-10.390381691130793,-9.786215326195675,-10.039259143962443,-10.135003985200946,-10.563823523744563,-10.30542618821617
2024-03-06,-9.98112147926457,-11.716399235538836,-11.701960650006821,-9.916057407642933,-9.49557541699777,-9.19935467066142
2024-03-07,-10.90288457152292,-11.558416239243034,-11.089800444381364,-10.78983543160667,-10.391091254535185,-10.773201847360955
2024-03-08,-11.44473254233681,-12.168571849053071,-9.355279825675497,-11.742337907531871,-10.269081355280177,-8.71072111155101
2024-03-13,-11.03398152581913,-11.544921175029009,-9.684815297997153,-10.818279494069202,-10.900766917241036,-9.036255613861515
2024-03-14,-10.239967170326366,-11.101460166558322,-10.877521240327125,-10.512233834336252,-10.422365930208427,-9.557629893532658
2024-03-15,-9.45796306015052,-9.995663013376534,-8.592761071126214,-10.686512658457168,-11.538662979779678,-9.38342287399904
2024-03-18,-10.7113270947301,-10.581022333369399,-10.130013107292237,-12.521393822760635,-11.223721817237848,-7.522592899984186
2024-03-19,-11.105595398839382,-11.77716765345167,-10.20808127636496,-11.857642155105038,-11.150530002335461,-10.50747580569412
2024-03-20,-11.068726915319978,-11.04872434211915,-11.847361627415292,-11.880180116366155,-10.145356063796703,-8.755945201917907
2024-03-21,-10.644205085099152,-11.621169381679191,-9.749484043717603,-9.930958184262915,-12.015831861386784,-10.307351033342623
2024-03-22,-11.905298352753768,-12.1414737577261,-10.941228222609983,-11.405524248693341,-10.809722991996573,-9.933371603296283
2024-03-25,-10.607369282249298,-11.66330717885434,-11.163671297119933,-10.879666925851668,-9.76183224183816,-9.110239219315284
2024-03-26,-11.378513454499101,-11.427129915287233,-9.462300575886994,-9.593742363302123,-10.890002778131743,-9.528983368215927
2024-03-27,-9.992052398708593,-11.51434012282104,-11.276206885468975,-11.185983049446184,-10.844002167892963,-10.772757526662357
2024-04-01,-8.668473759826357,-11.632081961903763,-11.126719681098507,-10.461238062816527,-10.856789505799478,-10.244631403067823
2024-04-02,-9.943199236016447,-11.057149781955253,-9.325176813331153,-10.974099957679114,-11.51687554715124,-9.48332507148652
2024-04-03,-10.353459746416169,-10.83287757866745,-9.469906848129549,-10.778890640977057,-10.890679949569382,-9.602506082787842
2024-04-04,-9.818514598573934,-10.030303536589347,-10.134480122135233,-10.898158811331031,-10.74683126531631,-10.263721942843286
2024-04-05,-10.627317565417664,-11.551907001969807,-9.653030129265845,-11.110449917893854,-10.809925193214905,-10.397582535165798
2024-04-17,-9.498664147427805,-11.315824951590951,-9.985532874765353,-10.693672624739854,-9.83887090614755,-8.514823823925068
