date,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
2010-01-05,1.1529098786288487,0.9742697185065212,0.7773327576057751,0.8849836728848166,0.023223860361766,2.9346618181404445
2010-01-06,0.0760277373794528,0.3819664167810674,0.3780239755582103,0.3490129082967437,0.4932421163955816,0.3748832881519659
2010-01-07,0.632044200818661,0.1354180127540369,1.237410104723009,0.5900344737903805,0.1496199300984153,0.2247612858543509
2010-01-08,1.0564873156763115,0.120719447310386,0.0194996445780269,0.3259082204228548,0.5876844269005191,2.3526032855410683
2010-01-11,0.6798361108998751,0.1182636053455714,0.3299578457516673,0.3678107334587677,1.0754442811905365,1.1197028179606252
2010-01-12,1.0335764457389098,0.1283187818367863,0.5900261716231744,0.5955912829650778,0.2291963782674375,3.3158751284180656
2010-01-13,1.0082028810732453,0.2586756069372948,0.2876398530716781,0.9554822430254932,0.2010751518152229,2.0459547700660505
2010-01-14,0.466416697788266,0.4024392852707125,0.8107953255751535,0.7292375087031462,0.3582498650149449,0.7248537957137237
2010-01-15,0.0721497357837195,0.2984624252498641,0.1102478316792839,0.0378174295520459,0.3877116738463145,1.356019599106267
2010-01-18,0.1717317194907404,0.0454419362981375,0.3910164501723696,0.1237053608179084,0.049550373479437,3.6880754141596825
2010-01-19,0.8862230478931779,0.1816533657306021,0.7020037344284885,0.0308982533712415,1.4035884663584048,1.7097912957545554
2010-01-20,0.0448150320869313,0.4810206248168509,0.0230191773402069,0.681706715204373,0.6374817644925446,1.218289179947763
2010-01-21,1.0888139395556984,0.1330786854326688,0.0557577574611915,1.4676132558717505,1.7659800068212554,2.2937259334143176
2010-01-22,1.0685366114741155,0.6064112458999243,2.0334502772140377,1.1028759043647332,0.6824461469576818,0.1673640558029537
2010-01-25,0.4792444179145679,0.2818310626399261,1.853033375260621,0.2841203636954488,0.5208838743904103,0.6885786205224508
2010-01-26,0.7513186327448866,1.0675321043316142,0.4139342046279272,2.571444567873096,1.2365217681187617,3.473990536452011
2010-01-27,0.539031736800378,1.3536041117477775,1.2329981377774486,1.2510768092971545,1.609084398371655,2.336792299617983
2010-01-28,2.12236842410642,0.0995944998329741,1.433424133693412,1.8822110224477124,0.1072398302224999,0.9502240471186196
2010-01-29,0.3353134306980348,0.4239843963086576,0.2853830677933373,0.4481114786235776,0.9853884971790562,0.041502386982939
2010-02-02,1.1768444839581444,0.364655288562576,3.0603849780431127,0.895688178182626,0.3566730101048072,1.2166352771191158
2010-02-03,0.9372887424165138,0.2678891489633481,0.7176987798364004,1.6031073727322809,1.9376825153845043,1.545688694825128
2010-02-04,0.4359223893658159,0.1674443023441621,1.0366201881946824,0.7209017059030183,0.7275757324807521,1.6612010148467091
2010-02-05,2.904783627163512,1.3633702376543702,2.0529313604094037,2.262948876636607,1.5940946406323098,2.167018987581978
2010-02-08,1.738101009037314,1.021308994659545,0.3170614534039323,0.3741764271341901,0.4813269588472735,0.3657797209757414
2010-02-09,0.5604415817644905,0.1101613162232315,1.7359814309872503,1.8902310674441696,0.320239598936099,1.7041783953436478
2010-02-10,0.2432019158483717,0.9927427933083978,2.109060085204582,0.3880031047026152,0.3667265288052294,1.6430848184510662
2010-02-11,0.9742440431769502,0.2604595885423076,1.7911966584140966,0.7011661709334416,1.0117009405883417,1.8167637355517887
2010-02-12,1.046680431433506,0.3172413359170665,1.391839905044635,0.1912015478248678,0.3760562687237164,1.4102925171658471
2010-02-23,1.9350337496409225,1.0350068748462364,2.1296202597078837,0.8535776840858291,2.4831302799628525,2.133042099778806
2010-02-24,0.1640445230498589,0.3428947312801791,1.0676947069169231,0.7362088287013427,0.0559177530480877,0.34312275060793
2010-02-25,1.1848967306483835,0.0,1.667263622359066,0.4713965250405348,0.2681017821582829,0.0808407481374461
2010-03-02,1.075317693588362,1.3514024106782698,1.0053959385228506,0.8349473715017904,2.218961351597468,1.2048338516174577
2010-03-03,0.3694616931419041,0.1530568025802677,0.2413939946416695,0.3812824411494501,0.2520009248634183,1.2496443487779505
2010-03-04,0.0562698865034247,0.1564094655430738,1.1521588109492162,0.507615727337222,0.5757688187549194,0.902674889089312
2010-03-05,0.5103389416303219,1.2144772265536996,0.2235386411060877,0.7767668761636749,0.9431028828720464,0.2925974973502379
2010-03-08,1.8320171688526976,1.8628542812381617,1.7621362247376977,1.574472722374709,0.5082294401927576,1.4886693478128965
2010-03-09,1.1627036986699788,0.4753717664356311,0.3988866581908215,0.1751806672775807,0.2112433204857327,1.1827684621255043
2010-03-10,0.4899974622158216,0.7769810862041686,0.3944063129504969,0.7979936411172163,0.2875790921331917,0.3038938711021511
