date,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
2010-01-15,-1.4725618383783152,-2.0592025403344096,-0.19808308685114562,-0.591714286394472,-0.22795044129171757,2.1780295743810876
2010-01-22,1.4030617730020343,-0.5946199188816416,2.489937497525963,2.288649296400414,3.088120300467055,3.4718440921557576
2010-01-29,-0.3860350805731931,2.2782240000652747,2.5246199237154805,2.0597174482327887,1.9936995936810564,-0.33548941220920386
2010-02-05,2.982015292150394,-0.20160173754233793,2.606967961695006,1.73587701075914,-2.2893429409811725,1.627635199795902
2010-02-12,-0.8049125186018152,-1.5174888131562512,1.903085985688266,2.0213863119838216,-1.0307166107145396,2.059369513403621
2010-02-26,-1.252138057493614,-0.3715233463957881,2.288689007146342,-5.273897942954811,2.0404983502705027,2.558426342713573
2010-03-05,3.5446391969110373,1.9123883331465419,-4.749810851282659,0.7474865818374239,-2.328906781836617,2.3350507368144275
2010-03-12,2.4682596875714977,0.40180513474172924,-0.17830765840692148,2.501678775021674,0.9156131419965338,2.4853057442171607
2010-03-19,2.1539546708144597,0.3365999039787862,0.22261694109068206,-0.0028879706663661863,3.3730816146738216,2.20535434395311
2010-03-26,2.015716193875373,1.5564999685493617,2.106867342177587,-6.1559167154105605,0.03635980912492061,1.5044831246783674
2010-04-02,-9.31589491377652,2.366659520866232,-4.124386014216916,0.14925494794265284,2.7470304756822115,2.0114652077283806
2010-04-09,0.44170964285604114,-1.5434443618843339,2.504286959850299,0.4947900070346502,0.07557090249798593,0.9796113126190387
2010-04-16,0.22780550801206823,-7.3923798341902485,-1.938751530117613,0.15235972771475295,3.9042532128419154,1.4697594541855115
2010-04-23,1.9829215872215091,-0.17924637658776255,-3.2545673102605206,-1.5705163557302564,1.8861928985267027,0.8037911381541589
2010-04-30,0.5053741867870842,-0.6259230970407352,1.1006268228273122,-0.9595320526661719,-0.8154623708253358,1.851907322893277
2010-05-07,4.043793253642403,-1.6255044776739953,3.2793068805668497,3.072792419188719,1.4324085102807265,-4.600673319798224
2010-05-14,2.893244902666262,0.7289087927728961,3.1452106128606343,-0.3650434653930623,-1.5598954157073819,2.8033403430094666
2010-05-21,4.6257100072035024,3.657586240980834,3.451384376822173,3.315084458357189,-0.5002393374567236,4.002235727424297
2010-05-28,1.8551540985223405,1.2343731943372607,1.7936289923172652,-0.3132304630412923,2.983452364184876,3.552440463390447
2010-06-04,2.4832675156885458,0.9309595905691995,2.6161040198853542,1.3556787887341946,2.8985888191765556,-1.2528730378575452
2010-06-11,-0.46144319602654793,-0.283274537804057,2.1489184840288673,-3.6021979657210554,-2.932533592143492,2.0041213079194584
2010-06-18,3.312827597230343,1.7606250447227034,1.7915133937083496,1.227444077105517,2.159380948646024,0.6519402662247675
2010-06-25,-1.0477118714897964,-0.23065487291929349,0.21587742927576306,-0.0109215051397044,-0.5782611452936914,0.4089225633015092
2010-07-02,2.124301226652864,0.6282932761933233,1.4199500178165614,-1.4194474670519042,-0.9457416264182171,-2.563452949186776
2010-07-09,1.916813327323293,0.4920530103446636,2.583359866822275,1.7292346627890702,1.6021085652666311,-0.35508485663509454
2010-07-16,1.0298212372973086,-0.9035556185939131,0.9557818194670752,0.39105853937690344,-0.7544218018364928,2.1172698423574716
2010-07-23,1.2230439809885325,0.5433815562922344,-0.5659672411018248,-0.8908940414650458,1.3436185566706,1.977902756233985
2010-07-30,0.6976981118165184,0.24318033593288607,0.5283212026914429,-0.6778387800220664,0.7964175871532904,0.6240277185412623
2010-08-06,-4.585580361991513,-5.821963858937507,2.186393463725907,-3.680091046986074,1.9981949399423922,2.5144421828111425
2010-08-13,-1.4592579375081256,-0.8880189647287301,1.025694997347192,0.8032236056279956,0.5117812807461801,3.7323523436474604
2010-08-20,1.0994003553647937,1.8999226200412371,2.6541481550300285,-2.2435877843667913,2.6844691017031117,-0.9922432773466182
2010-08-27,0.9926993506590123,-0.027033304762239807,-1.7187722510085353,-2.5747432531007717,-0.07633820010324747,3.55708170299961
2010-09-03,1.439750812863542,1.5665085744907088,3.3670662997802374,1.637164005875769,2.448489475291731,3.293698042457023
2010-09-10,1.1575847892745454,-3.6285027167623216,3.1720773736601298,-0.5914809527065121,-6.581318637467011,0.9658854913072339
2010-09-17,3.2727189131045606,1.7875182665944587,1.164519731810671,1.1208900412154656,-4.024811881086002,0.5830303356100348
2010-09-24,-3.858111200513223,-0.7225469377032336,1.6049840078160171,-2.340859400266452,1.8995820356457447,1.2426449991177453
2010-10-01,2.904771560312644,0.17082209959348552,-0.6016517913383217,0.6771506321832529,2.39054940678236,0.23434998967438075
