date,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
2010-01-15,1.2437761091375157,0.4321709270920706,1.3328916581990176,0.4918427133807178,1.0178612459069745,3.020788979705205
2010-01-22,1.3980441905404464,0.1438994937820572,3.093731881693909,3.097592261251698,4.439946011150445,5.657663287570138
2010-01-29,0.0174602059485364,3.226546174860941,2.3519246517659087,2.6725421970415555,2.488341373924265,0.9170551972207884
2010-02-05,3.5802617580709413,0.8982701024726082,3.358997370421417,2.276431387989995,0.7406608678333638,2.2565059992089727
2010-02-12,0.6000631314892668,0.4389734068850057,3.239053764272126,2.7687721086340447,0.9529171803339278,2.8001829548493133
2010-03-05,1.1599250555733438,2.256413369108631,0.0930232326623181,1.4231917970868502,0.3583997560777655,3.266646982876508
2010-03-12,3.3457565151905557,0.8747669291226747,1.0464891254207729,3.2116895106526315,1.2873305575506775,3.4647929344962662
2010-03-19,2.827190620385157,1.119727627875252,0.7883190569287352,1.1847469258867884,5.472441361207601,2.9596432300439868
2010-03-26,2.5237913180496427,1.4197700050024644,2.658683157261399,0.3235988487337533,0.5497401546519516,2.095445318369981
2010-04-16,1.1761764831224275,0.0907442407821312,0.2888813032347759,1.1781045691077352,7.015498913870602,0.8851318130710094
2010-05-07,8.126893407227245,1.0069984832753036,4.603629232354783,5.298251147786445,0.6579371847445906,0.0737735186539586
2010-05-14,4.25423204777969,0.4797597717501298,5.821974429082566,1.2014919285853387,0.0312214918834123,4.009194127079279
2010-06-04,3.949382465525527,1.968426177628738,3.1598762851092865,2.4093314498273823,4.534294426115003,0.5081113140189487
2010-06-11,0.7591674426931515,0.0216317344232589,2.7668128343625957,0.3648169468470948,0.25048100615908,1.202340294790048
2010-06-18,4.456480305876121,1.762428872624918,2.122209285219617,1.3183816935124175,2.8566036542653386,1.3589573980645338
2010-06-25,0.59333128871995,0.6626004804134447,0.5077801864824721,0.6416860208526904,0.2295787087194208,1.2004473589318134
2010-07-02,2.5942160036734307,1.4435181909552457,1.850900622837768,0.2615933283619207,1.115135154711474,0.2775576722402171
2010-07-09,2.4880541824801536,1.282063133908014,3.0988780688449404,2.5335645038236043,2.2216662516240078,0.8373254662996608
2010-07-16,1.6358560726741744,0.9274888683701278,1.407605046276703,1.3804749889749623,0.8421667643153293,1.3324250022415456
2010-07-23,1.642934130239863,0.6732999405178406,0.7750639889392414,0.5310919790389178,1.5230135792335533,1.1723929616864328
2010-07-30,0.8921241093150517,1.1261472508995785,0.3171060427745574,0.4774233140223685,1.8384224564320608,1.2874850947580283
2010-08-06,0.2834322168771495,0.0345482443737289,2.5732982416545176,0.2460440038674662,2.223211327123397,2.273057832320266
2010-08-20,2.097396363892428,2.531376035561893,3.5138251247417926,0.1187788775091239,3.6175429453449945,0.4628107434468017
2010-08-27,0.4174263639519533,1.1425376619225027,0.976765513632665,0.0769336259192073,0.7189517936313697,5.816776987890188
2010-09-17,4.64944092255278,2.0098751376119885,1.94857508533683,1.7738845464531323,0.1082169196776024,1.364157568215297
2010-09-24,0.3825533013597487,1.0815159953286908,2.4701504084838413,0.5287638234309475,3.0213409615604223,1.741474628892646
2010-10-01,4.305764872765892,1.0371954922009694,0.8087135239821766,1.2282465142842145,2.7642545845628343,0.4437548883896839
2010-10-08,0.0045358642499973,1.023853596623765,2.994359346134898,0.7141764465211273,1.585186377503433,1.6685348671189266
2010-10-15,1.4019548963154391,0.5687785961301399,0.4880898670132064,1.6022064983348527,3.465053950750072,0.1961425931218062
2010-10-22,0.0198508283859684,0.0523421784723221,1.6587042223909343,0.962714268755487,0.4936230817996528,2.9218545999139987
2010-10-29,1.039094057177188,1.0025795213878634,0.423813362333783,0.9800274525917452,0.7871713853105077,1.6485113798047246
2010-11-12,0.2879608160880151,0.7922826353064646,6.468828012726688,0.3601169363164892,2.096892411999093,3.4935135701123965
2010-11-19,1.602063683422981,0.4151889293056036,3.0658409337697905,1.6941558153092462,0.995255454194912,3.47921280311518
2010-11-26,2.240950425910037,0.933931576917801,3.634086368632993,1.2364360792834712,1.7056317274796378,3.0935061422940286
2010-12-03,1.4651241180403516,0.5967169089931397,2.986832127265132,0.4536716688757115,4.181738913571524,5.419882146906232
2010-12-17,4.534624443811142,0.4921613261061605,1.9143549441110597,1.0226568698595602,1.3010812285440485,2.5460473774068024
2011-01-07,1.9648737762101185,3.4489253170787224,0.032840043486892,2.2107781883273563,0.3566525763241404,0.5793519205043295
2011-01-14,1.730700769272115,0.14766854833782,1.6913108802590164,0.473011590813008,0.4050782579196692,1.5034780166730193
2011-01-21,5.458531916307578,1.4410037527748154,4.479239592233002,1.9084411018036576,2.5202063879077463,6.009540672626492
2011-01-28,3.1476234663488296,1.664253188625409,0.4872910202306704,1.4059416148886152,2.488560319166788,1.7280305731898589
2011-02-11,2.786595556984226,1.8147895005210068,5.732263391087562,4.834329261069184,3.340893642440596,1.8242306768089571
2011-02-25,1.6693494879416688,1.8817740365595164,3.010130715816837,2.020985115505497,0.9750399506065824,7.604857801765506
2011-03-04,2.844935254141005,2.2139877831142387,3.8239488705664737,1.18789944761142,1.0091819783396307,1.6843412663540664
2011-03-11,0.0190553659573851,1.7885124634743554,1.0667403931888226,0.5838068021989705,1.113360634862835,7.527391736202069
2011-03-25,3.184047427174069,0.7723347305912095,0.931360274417206,4.497798238551629,3.4688397768175325,0.7400991553063588
2011-04-01,2.7446565256934026,2.594145030532371,6.341134174673602,1.6032453683812078,2.532864477884811,0.3271897345760279
2011-04-08,0.9215423273146433,0.1355652936367681,2.663536307644344,2.1193697135035534,1.7084369745999108,1.1045050020519502
2011-04-29,0.4864882304255212,0.7979864673390076,1.0411611296500771,0.6910161250220145,1.066929642314444,5.040571550187154
2011-05-06,0.5529940481199982,1.2752357892126165,2.352723268681685,2.334514275846779,3.9839145636030415,1.5533477737704082
2011-05-13,0.8771883069248131,1.6517396639552206,1.7163738713438708,2.048861828878026,3.194374669115965,1.4699970708827508
2011-05-20,1.0624895159884875,0.0188228882439749,0.1620494291599349,0.1535040917309961,1.1140594462087094,10.265415406008334
2011-05-27,1.053175449811493,0.4958331418560665,0.2488506266806349,1.0475890522504103,0.5551517168059351,5.240027639353167
2011-06-03,0.3033219186074574,0.7180272684396027,0.5391987258715936,0.3231843415950248,0.8602986628266088,7.636581912780775
2011-06-10,1.4773466516518554,0.2349158521943693,1.8325792820792255,2.16331083164168,3.6082683858563342,0.3601984984029142
2011-06-17,1.740267559249964,0.4641671302980074,1.5878197288203868,2.402301944573039,0.1382780969613593,1.3802685472051963
2011-06-24,3.335600311015556,0.0786409916326104,3.276490904409226,2.028025661975626,0.3898315746540889,1.2610507591929696
2011-07-08,1.9315959802334983,0.7426866972882551,0.911127630592378,0.3901262109494799,4.412105760263271,1.168783758496617
2011-07-22,2.057135997664325,0.7758624914766101,0.4390609976368049,3.1503153866344857,3.73791247438251,1.3351333174864226
2011-07-29,0.5821606352047013,1.0437267391650358,0.5626834792505511,0.1980493641909436,1.10798224322816,0.859006386506986
2011-08-05,5.196032995595727,1.586632703093915,1.4781333911471974,6.29181351343603,3.606286294730421,2.0016601382466312
2011-08-19,1.2356588012400145,0.0208876735473857,0.419550333446368,4.189566780270558,0.6690876168104225,4.292854684107219
2011-08-26,0.0264712766909014,2.6749788819554707,0.7944059540716235,0.5308496094946663,3.036663067968174,0.9041742755254114
2011-09-09,3.9996744160558233,1.6685713170617975,0.9364723693816984,2.770752062318559,2.395822785833792,12.86480741687193
2011-09-23,11.27222348182702,4.648182664982844,9.895629349491262,3.289021674264108,7.553676970923178,3.7467749387664937
2011-09-30,3.5180513472512707,1.5394074507658708,2.883678538606769,0.8798089074657947,4.476913058843172,2.926813361081797
2011-10-07,3.537370154483676,0.9271117215182416,0.239985519618333,1.311659322986813,0.7713543426313193,2.280244498498018
2011-10-14,6.743981670801795,2.982124345081808,3.532056434285168,3.85860672687933,5.0027069378549305,0.8336885333936025
2011-10-21,1.2083548764670389,0.2498975807502677,0.3173126535641183,1.1641126638465176,4.2171641824035895,0.8382644298847114
2011-10-28,5.61968973809078,2.9440772972368645,3.932596620671261,6.88436918595542,6.018154826089956,2.6504972524104717
2011-11-04,1.2171029969007228,0.2912780686620503,1.440973842360474,1.997994181551159,1.6441787018109846,2.762473895074842
2011-11-11,0.1254323948056789,0.5946546163904696,0.9607827545528628,2.032282057575934,1.4168276264078634,3.5374937910093758
2011-11-18,0.6473874599729009,0.9818237682908292,0.2444414061869981,2.1952259900707727,1.3492916514631337,4.300074780954139
2011-11-25,3.174319418201716,1.5835653776016214,0.9537726800118074,3.215975501110816,1.7403844904808126,0.9777657618055527
2011-12-02,3.846867953600632,3.9360391110551967,0.6858850539069964,4.779319949093708,6.231762559273559,0.1381593744523364
2011-12-09,0.5365673410083999,1.9592722365652788,0.0368169833756143,2.880981365579736,0.44878162080953,1.7660503151950362
2011-12-16,0.2323369880654007,0.416216424064172,0.2893873100028724,1.3216970888493444,0.0058082059577803,2.995420334212413
2011-12-23,0.7612714423965381,2.020751778650264,1.551233030834596,0.6465915481776315,0.3195801214314872,2.719485267819649
2012-01-06,1.233160506866239,1.0903713228891865,2.5161322615906045,2.582790439662523,1.0613380420655485,4.3070526358218615
2012-01-13,1.6890363406138205,0.588697969768585,2.8685596796195947,2.758415549615,0.8217019759136156,5.094726000491372
2012-01-20,1.292368238005174,0.0269171669503648,2.8644062838814115,2.050795675497093,1.3168882968738738,5.134973735195011
